,raw_loss_history,loss_history,rmse_train_history,rmse_val_history,std_train_history,std_val_history
0,235.04208374023438,0.8438172340393066,1.9024944,1.6599783,1.6599783,1.59834
1,142.8190460205078,1.7576242685317993,1.1302317,1.1865247,1.1865247,0.8452104
2,395.5959777832031,0.08212293684482574,0.83461356,0.7956902,0.7956902,0.6175143
3,629.6448364257812,3.175813674926758,2.1387763,2.168333,2.168333,1.8556526
4,211.59666442871094,,,,,
5,188.24034118652344,,,,,
6,230.66339111328125,,,,,
7,183.2174530029297,,,,,
8,161.26803588867188,,,,,
9,89.81812286376953,,,,,
10,134.00218200683594,,,,,
11,41.98731231689453,,,,,
12,137.1171875,,,,,
13,91.8077163696289,,,,,
14,83.34982299804688,,,,,
15,59.391624450683594,,,,,
16,126.04776000976562,,,,,
17,22.459596633911133,,,,,
18,45.023494720458984,,,,,
19,21.38575553894043,,,,,
20,68.25208282470703,,,,,
21,130.42501831054688,,,,,
22,130.1070556640625,,,,,
23,15.23342227935791,,,,,
24,62.800960540771484,,,,,
25,74.16812896728516,,,,,
26,24.59199333190918,,,,,
27,189.41160583496094,,,,,
28,155.35336303710938,,,,,
29,115.28643798828125,,,,,
30,67.0245590209961,,,,,
31,11.444173812866211,,,,,
32,17.58013916015625,,,,,
33,7.291551113128662,,,,,
34,21.798200607299805,,,,,
35,34.75458908081055,,,,,
36,21.443954467773438,,,,,
37,74.29954528808594,,,,,
38,1.6449519395828247,,,,,
39,54.59872055053711,,,,,
40,23.804475784301758,,,,,
41,67.02057647705078,,,,,
42,165.08445739746094,,,,,
43,37.42304611206055,,,,,
44,17.09629249572754,,,,,
45,11.526694297790527,,,,,
46,58.3200569152832,,,,,
47,11.89404582977295,,,,,
48,15.774667739868164,,,,,
49,152.04197692871094,,,,,
50,49.2319450378418,,,,,
51,71.16728973388672,,,,,
52,262.0971374511719,,,,,
53,56.625732421875,,,,,
54,97.47098541259766,,,,,
55,95.38191223144531,,,,,
56,49.87467956542969,,,,,
57,18.124792098999023,,,,,
58,8.458841323852539,,,,,
59,23.881486892700195,,,,,
60,14.037101745605469,,,,,
61,52.82560729980469,,,,,
62,24.699127197265625,,,,,
63,35.4478874206543,,,,,
64,29.204814910888672,,,,,
65,23.940284729003906,,,,,
66,31.347658157348633,,,,,
67,20.46307945251465,,,,,
68,28.18239402770996,,,,,
69,18.476057052612305,,,,,
70,10.183273315429688,,,,,
71,9.465994834899902,,,,,
72,16.065797805786133,,,,,
73,41.576622009277344,,,,,
74,108.60003662109375,,,,,
75,22.640085220336914,,,,,
76,10.965141296386719,,,,,
77,20.97788429260254,,,,,
78,65.0294418334961,,,,,
79,12.865943908691406,,,,,
80,161.2187042236328,,,,,
81,22.524185180664062,,,,,
82,6.755949020385742,,,,,
83,10.312540054321289,,,,,
84,17.096664428710938,,,,,
85,4.6561360359191895,,,,,
86,12.9995698928833,,,,,
87,119.25955963134766,,,,,
88,9.455024719238281,,,,,
89,7.72150993347168,,,,,
90,44.99617385864258,,,,,
91,58.95774841308594,,,,,
92,14.80611801147461,,,,,
93,183.48468017578125,,,,,
94,9.109331130981445,,,,,
95,7.76314640045166,,,,,
96,173.46243286132812,,,,,
97,15.56929874420166,,,,,
98,14.759536743164062,,,,,
99,7.291271686553955,,,,,
100,5.885711669921875,,,,,
101,19.04240608215332,,,,,
102,16.12961196899414,,,,,
103,15.82132625579834,,,,,
104,7.68196964263916,,,,,
105,40.271507263183594,,,,,
106,89.55089569091797,,,,,
107,20.952468872070312,,,,,
108,10.809083938598633,,,,,
109,40.048301696777344,,,,,
110,11.239079475402832,,,,,
111,15.19527816772461,,,,,
112,6.5770745277404785,,,,,
113,57.392696380615234,,,,,
114,13.873942375183105,,,,,
115,9.503804206848145,,,,,
116,9.57938289642334,,,,,
117,21.965566635131836,,,,,
118,28.468360900878906,,,,,
119,4.711992263793945,,,,,
120,11.152883529663086,,,,,
121,3.672621250152588,,,,,
122,129.51922607421875,,,,,
123,2.4030497074127197,,,,,
124,4.54079532623291,,,,,
125,8.116604804992676,,,,,
126,37.53328323364258,,,,,
127,0.33776846528053284,,,,,
128,11.782116889953613,,,,,
129,14.196825981140137,,,,,
130,37.59103012084961,,,,,
131,15.050403594970703,,,,,
132,17.165508270263672,,,,,
133,13.951260566711426,,,,,
134,26.399736404418945,,,,,
135,48.6330680847168,,,,,
136,55.01511764526367,,,,,
137,11.785261154174805,,,,,
138,33.9835090637207,,,,,
139,12.549062728881836,,,,,
140,20.9666748046875,,,,,
141,22.698036193847656,,,,,
142,25.906532287597656,,,,,
143,17.81174087524414,,,,,
144,12.727864265441895,,,,,
145,5.834200859069824,,,,,
146,25.607017517089844,,,,,
147,4.320550441741943,,,,,
148,4.827994346618652,,,,,
149,62.333641052246094,,,,,
150,23.317113876342773,,,,,
151,5.05824089050293,,,,,
152,39.71218490600586,,,,,
153,3.15240740776062,,,,,
154,17.067514419555664,,,,,
155,30.02808952331543,,,,,
156,3.459059476852417,,,,,
157,8.186880111694336,,,,,
158,0.6964115500450134,,,,,
159,8.916337013244629,,,,,
160,5.232974529266357,,,,,
161,4.750074863433838,,,,,
162,10.909537315368652,,,,,
163,1.4279606342315674,,,,,
164,37.696041107177734,,,,,
165,7.184067249298096,,,,,
166,9.702371597290039,,,,,
167,8.945296287536621,,,,,
