,raw_loss_history,loss_history,rmse_train_history,rmse_val_history,std_train_history,std_val_history
0,156.0841522216797,4.274805545806885,3.9085517,3.6445596,3.6445596,3.3575075
1,579.340087890625,1448.4029541015625,11.962957,11.3761,11.3761,9.719008
2,193.00851440429688,39.27455520629883,5.3463655,4.5461655,4.5461655,4.532776
3,152.70843505859375,,,,,
4,458.4623718261719,,,,,
5,191.34500122070312,,,,,
6,156.7372283935547,,,,,
7,156.12890625,,,,,
8,101.54043579101562,,,,,
9,67.33162689208984,,,,,
10,54.26024627685547,,,,,
11,261.2566833496094,,,,,
12,257.1881408691406,,,,,
13,41.22571563720703,,,,,
14,115.83702850341797,,,,,
15,40.5692253112793,,,,,
16,148.3617401123047,,,,,
17,34.81277084350586,,,,,
18,57.56249237060547,,,,,
19,18.49822998046875,,,,,
20,29.948116302490234,,,,,
21,8.480172157287598,,,,,
22,62.37460708618164,,,,,
23,30.666067123413086,,,,,
24,148.7753143310547,,,,,
25,37.694454193115234,,,,,
26,147.33860778808594,,,,,
27,22.063251495361328,,,,,
28,85.4877700805664,,,,,
29,32.237762451171875,,,,,
30,7.702646732330322,,,,,
31,31.16855812072754,,,,,
32,281.33099365234375,,,,,
33,65.32344055175781,,,,,
34,21.132413864135742,,,,,
35,6.080008029937744,,,,,
36,189.20986938476562,,,,,
37,31.68282699584961,,,,,
38,29.3431396484375,,,,,
39,23.721738815307617,,,,,
40,26.18335723876953,,,,,
41,79.71155548095703,,,,,
42,10.494787216186523,,,,,
43,11.244400978088379,,,,,
44,67.97650146484375,,,,,
45,278.0828552246094,,,,,
46,32.34652328491211,,,,,
47,12.699376106262207,,,,,
48,31.837276458740234,,,,,
49,10.955499649047852,,,,,
50,66.58647918701172,,,,,
51,82.5028305053711,,,,,
52,68.83856964111328,,,,,
53,27.097156524658203,,,,,
54,42.0999641418457,,,,,
55,28.45244789123535,,,,,
56,87.9673080444336,,,,,
57,14.133995056152344,,,,,
58,86.56841278076172,,,,,
59,7.556904315948486,,,,,
60,51.534915924072266,,,,,
61,9.746835708618164,,,,,
62,7.545963764190674,,,,,
63,32.74383544921875,,,,,
64,38.696895599365234,,,,,
65,26.934951782226562,,,,,
66,11.523999214172363,,,,,
67,8.88306713104248,,,,,
68,28.2232723236084,,,,,
69,83.641845703125,,,,,
70,21.59868049621582,,,,,
71,38.6684684753418,,,,,
72,4.501000881195068,,,,,
73,25.339149475097656,,,,,
74,10.328713417053223,,,,,
75,3.02874755859375,,,,,
76,36.66692352294922,,,,,
77,47.94469451904297,,,,,
78,16.735368728637695,,,,,
79,15.06534194946289,,,,,
80,9.540448188781738,,,,,
81,5.031359672546387,,,,,
82,7.649495601654053,,,,,
83,7.215229034423828,,,,,
84,14.679959297180176,,,,,
85,4.956239700317383,,,,,
86,9.962841987609863,,,,,
87,27.998004913330078,,,,,
88,17.169189453125,,,,,
89,7.361418724060059,,,,,
90,40.56016540527344,,,,,
91,45.71248245239258,,,,,
92,40.87201690673828,,,,,
93,3.7542009353637695,,,,,
94,1.9249794483184814,,,,,
95,6.212276935577393,,,,,
96,0.9956616163253784,,,,,
97,78.63412475585938,,,,,
98,9.409442901611328,,,,,
99,6.532195091247559,,,,,
100,8.075780868530273,,,,,
101,77.22937774658203,,,,,
102,4.328896999359131,,,,,
103,8.615440368652344,,,,,
104,2.5600345134735107,,,,,
105,10.006975173950195,,,,,
106,17.887590408325195,,,,,
107,5.960812568664551,,,,,
108,22.862699508666992,,,,,
109,27.54952049255371,,,,,
110,17.48902130126953,,,,,
111,9.912162780761719,,,,,
112,5.429088115692139,,,,,
113,2.8030693531036377,,,,,
114,7.293846130371094,,,,,
115,1.7627747058868408,,,,,
116,1.165606141090393,,,,,
117,15.096921920776367,,,,,
118,20.999919891357422,,,,,
119,14.343177795410156,,,,,
120,4.496519565582275,,,,,
121,95.58504486083984,,,,,
122,7.316987037658691,,,,,
123,5.022883892059326,,,,,
124,7.217138290405273,,,,,
125,12.94682502746582,,,,,
126,3.5024235248565674,,,,,
127,100.01244354248047,,,,,
128,11.363877296447754,,,,,
129,5.350365161895752,,,,,
130,6.181519508361816,,,,,
131,7.752307891845703,,,,,
132,21.613359451293945,,,,,
133,19.049022674560547,,,,,
134,3.2312355041503906,,,,,
135,9.068285942077637,,,,,
136,30.953487396240234,,,,,
137,31.32273292541504,,,,,
138,12.293863296508789,,,,,
139,3.044023275375366,,,,,
140,8.92408561706543,,,,,
141,63.66020584106445,,,,,
142,12.92299747467041,,,,,
143,5.92393159866333,,,,,
144,4.743771553039551,,,,,
145,13.197114944458008,,,,,
146,10.69843578338623,,,,,
147,8.130136489868164,,,,,
148,6.457281589508057,,,,,
149,31.094375610351562,,,,,
150,9.312704086303711,,,,,
151,3.8987348079681396,,,,,
152,27.022193908691406,,,,,
153,2.3211960792541504,,,,,
154,9.415340423583984,,,,,
155,11.2056884765625,,,,,
156,12.30069637298584,,,,,
157,15.309648513793945,,,,,
158,0.7503252625465393,,,,,
159,2.1788618564605713,,,,,
160,4.257680892944336,,,,,
161,3.19657564163208,,,,,
162,1.3737565279006958,,,,,
163,3.343397378921509,,,,,
164,9.685721397399902,,,,,
165,1.1775423288345337,,,,,
166,1.8699568510055542,,,,,
167,2.8805079460144043,,,,,
168,0.7879763841629028,,,,,
169,1.446907639503479,,,,,
170,7.372769355773926,,,,,
171,3.582516670227051,,,,,
172,12.41965389251709,,,,,
173,4.587957859039307,,,,,
174,17.729393005371094,,,,,
175,9.540672302246094,,,,,
176,3.412654161453247,,,,,
177,1.670634150505066,,,,,
178,1.9813356399536133,,,,,
179,3.484126567840576,,,,,
180,21.960996627807617,,,,,
181,1.4779819250106812,,,,,
182,19.43593978881836,,,,,
183,5.349149703979492,,,,,
184,1.6929715871810913,,,,,
185,2.943687677383423,,,,,
186,12.383814811706543,,,,,
187,4.377161026000977,,,,,
188,5.836095809936523,,,,,
189,6.398468971252441,,,,,
190,5.6982011795043945,,,,,
191,13.33056640625,,,,,
192,11.049642562866211,,,,,
193,7.801133155822754,,,,,
194,3.7870709896087646,,,,,
195,1.2125719785690308,,,,,
196,1.3576427698135376,,,,,
197,3.807752847671509,,,,,
198,2.049215078353882,,,,,
199,3.69962739944458,,,,,
200,8.418131828308105,,,,,
201,11.460929870605469,,,,,
202,13.212589263916016,,,,,
203,1.5741400718688965,,,,,
204,4.975050449371338,,,,,
205,7.109739780426025,,,,,
206,17.785232543945312,,,,,
207,8.318329811096191,,,,,
208,2.189699649810791,,,,,
209,12.658761978149414,,,,,
210,0.5488925576210022,,,,,
211,2.2515435218811035,,,,,
212,3.015343189239502,,,,,
213,4.916046142578125,,,,,
214,4.330012798309326,,,,,
215,2.231081247329712,,,,,
216,3.540076732635498,,,,,
217,2.636219024658203,,,,,
218,4.398695468902588,,,,,
219,3.6698644161224365,,,,,
220,15.137531280517578,,,,,
221,2.191481113433838,,,,,
222,10.189242362976074,,,,,
223,2.8460824489593506,,,,,
224,12.44731616973877,,,,,
225,14.72644329071045,,,,,
226,9.3187255859375,,,,,
227,21.942670822143555,,,,,
228,13.588383674621582,,,,,
229,0.6792375445365906,,,,,
230,7.205467700958252,,,,,
231,4.026698112487793,,,,,
232,5.758810997009277,,,,,
233,5.261226654052734,,,,,
234,3.4969801902770996,,,,,
235,2.707397937774658,,,,,
236,4.352481365203857,,,,,
237,4.16254997253418,,,,,
238,1.041117787361145,,,,,
239,25.42129135131836,,,,,
240,2.054990768432617,,,,,
241,9.564729690551758,,,,,
242,15.132123947143555,,,,,
243,8.31922721862793,,,,,
244,3.2744412422180176,,,,,
245,1.1739901304244995,,,,,
246,3.289323329925537,,,,,
247,2.3962113857269287,,,,,
248,6.553795337677002,,,,,
249,2.556530714035034,,,,,
250,2.4104225635528564,,,,,
251,5.460328578948975,,,,,
252,2.798499584197998,,,,,
253,9.877664566040039,,,,,
254,3.459224224090576,,,,,
255,3.6199800968170166,,,,,
256,2.5500781536102295,,,,,
257,9.906237602233887,,,,,
258,1.6310102939605713,,,,,
259,5.767408847808838,,,,,
260,1.0839430093765259,,,,,
261,0.8012269735336304,,,,,
262,4.075481414794922,,,,,
263,0.9891617894172668,,,,,
264,5.149606704711914,,,,,
265,1.849371314048767,,,,,
266,0.6851812601089478,,,,,
267,4.90104866027832,,,,,
268,2.504228115081787,,,,,
269,1.1385462284088135,,,,,
270,5.765748023986816,,,,,
271,2.646232843399048,,,,,
272,1.5211195945739746,,,,,
273,1.3873745203018188,,,,,
274,0.3095889389514923,,,,,
275,4.944533824920654,,,,,
276,12.525303840637207,,,,,
277,2.109140396118164,,,,,
278,3.8447086811065674,,,,,
279,9.920300483703613,,,,,
280,10.960360527038574,,,,,
281,5.584278106689453,,,,,
282,17.386173248291016,,,,,
283,11.08351993560791,,,,,
284,12.695762634277344,,,,,
285,7.410202980041504,,,,,
286,4.847012519836426,,,,,
287,8.519352912902832,,,,,
288,2.0469295978546143,,,,,
289,2.4053421020507812,,,,,
290,1.878238320350647,,,,,
291,7.200688362121582,,,,,
292,4.0372538566589355,,,,,
293,12.442667007446289,,,,,
294,14.720080375671387,,,,,
295,11.478642463684082,,,,,
296,3.921388626098633,,,,,
297,1.989833116531372,,,,,
298,9.47536563873291,,,,,
299,0.4701470136642456,,,,,
300,15.435196876525879,,,,,
301,1.9068362712860107,,,,,
