,loss_history,rmse_train_history,rmse_val_history,std_train_history,std_val_history
0,0.38841840624809265,2.7761192,2.6812062,2.6812062,1.6933204
1,0.1163053810596466,1.7761528,1.7748373,1.7748373,1.7703265
2,0.014338534325361252,0.9642093,1.0732263,1.0732263,1.0220643
3,0.02317645028233528,1.5192746,1.5207325,1.5207325,0.9515772
4,0.006570686586201191,1.5098981,1.5433265,1.5433265,1.1688873
5,0.008137611672282219,0.7817876,0.76213557,0.76213557,0.52357954
6,0.0017214971594512463,0.5029554,0.5162735,0.5162735,0.43602753
7,0.01924319565296173,0.41794708,0.43802893,0.43802893,0.42657495
8,0.0019359353464096785,0.3859161,0.45515668,0.45515668,0.45508856
9,0.019253801554441452,0.33857602,0.3607046,0.3607046,0.35513893
