,loss_history,rmse_train_history,rmse_val_history,std_train_history,std_val_history
0,3.2724497318267822,1.6919212,1.6305387,1.6305387,1.5584574
1,0.06756296753883362,1.6736277,1.5698922,1.5698922,1.134434
2,1.970016360282898,1.5515937,1.4620224,1.4620224,1.4197963
3,0.6732069849967957,1.3469658,1.2649816,1.2649816,1.1655123
4,5.486949443817139,2.9257076,2.8598106,2.8598106,1.373484
5,0.2880665361881256,0.4735585,0.5051327,0.5051327,0.48020375
6,0.026527991518378258,0.42267987,0.4555183,0.4555183,0.4203997
7,0.08889041095972061,0.40607375,0.43688568,0.43688568,0.406364
8,0.26898515224456787,0.40287465,0.4045107,0.4045107,0.39307997
9,0.012118076905608177,0.3473394,0.36256972,0.36256972,0.36248788
