,loss_history,rmse_train_history,rmse_val_history,std_train_history,std_val_history
0,0.3679039180278778,2.6823034,2.723816,2.723816,2.7083127
1,4.0900044441223145,1.3207006,1.2889962,1.2889962,1.1356229
2,72.32112884521484,2.1295395,2.060244,2.060244,1.6213297
3,0.7057824730873108,0.97199637,1.1598358,1.1598358,1.0202218
4,0.3317268490791321,2.4740157,2.3773932,2.3773932,2.3246613
5,0.09975636005401611,0.61934966,0.6203072,0.6203072,0.61253214
6,0.18093743920326233,0.6740769,0.65667975,0.65667975,0.65231484
7,139.91209411621094,0.50342005,0.5354162,0.5354162,0.4703383
8,0.014488061890006065,0.41698802,0.5263924,0.5263924,0.5215287
9,0.574138879776001,0.40458992,0.48060715,0.48060715,0.47935754
