,loss_history,rmse_train_history,rmse_val_history,std_train_history,std_val_history
0,0.031043559312820435,2.5456605,2.4406412,2.4406412,2.304381
1,0.00782099924981594,1.8965445,2.1301298,2.1301298,2.104072
2,0.09932726621627808,1.2696521,1.324356,1.324356,1.3050321
3,0.1731446385383606,1.308277,1.296603,1.296603,1.2641392
4,0.0021539083682000637,2.272335,2.2484417,2.2484417,2.1155047
5,0.023258907720446587,0.52212715,0.53574574,0.53574574,0.529132
6,0.004812906496226788,0.45729727,0.5371701,0.5371701,0.5348445
7,0.5890106558799744,0.46467626,0.5267571,0.5267571,0.4908896
8,0.038978759199380875,0.38044444,0.41491914,0.41491914,0.41455042
9,0.0006593245198018849,0.34264788,0.38798812,0.38798812,0.3876158
