,loss_history,rmse_train_history,rmse_val_history,std_train_history,std_val_history
0,1.6797544956207275,2.076122,2.088985,2.088985,2.0825946
1,5.162298202514648,3.9623957,4.029149,4.029149,3.6601317
2,0.4919184744358063,1.7369316,1.8497831,1.8497831,1.7894063
3,0.5065033435821533,1.958188,1.9221357,1.9221357,1.8974602
4,0.24221159517765045,2.7798977,2.612793,2.612793,2.6009007
5,1.6203582286834717,1.2842524,1.2314047,1.2314047,1.1993282
6,0.6397969722747803,1.0650445,0.9921628,0.9921628,0.990494
7,1.1275010108947754,0.9850392,0.91400146,0.91400146,0.91093725
8,0.6791558265686035,0.9850634,0.9849159,0.9849159,0.9795812
9,0.016326265409588814,0.9399484,0.88711417,0.88711417,0.87304115
