,loss_history,rmse_train_history,rmse_val_history,std_train_history,std_val_history
0,0.1448465883731842,5.3674936,5.3131056,5.3131056,4.16076
1,0.05082647502422333,1.9311147,2.0808508,2.0808508,1.9989628
2,2.694955348968506,2.4679112,2.7711914,2.7711914,2.4593627
3,0.44628670811653137,2.7547488,3.0224903,3.0224903,2.9150217
4,0.811960756778717,1.6470592,1.9652047,1.9652047,1.9519594
5,0.009342266246676445,1.0908401,1.146169,1.146169,1.1453238
6,0.015689635649323463,0.9151983,1.0518247,1.0518247,1.0518216
7,71.74917602539062,0.92038596,0.98927206,0.98927206,0.9707438
8,0.014868104830384254,0.8838997,0.9649406,0.9649406,0.9641714
9,0.0007930364226922393,0.8574402,0.88847715,0.88847715,0.88475686
