,loss_history,rmse_train_history,rmse_val_history,std_train_history,std_val_history
0,2.296445846557617,1.5646385,1.4932904,1.4932904,1.4614934
1,14.608145713806152,1.4133297,1.488951,1.488951,1.3986924
2,0.8795773983001709,1.6533954,1.7736014,1.7736014,1.6275177
3,0.6298573613166809,0.84790707,0.8495565,0.8495565,0.8348914
4,27.00969886779785,2.575665,2.4994473,2.4994473,2.4189417
5,0.2108737826347351,0.5390417,0.5401123,0.5401123,0.5400797
6,2.470646858215332,0.5020108,0.50086594,0.50086594,0.43837383
7,0.006154606584459543,0.4071408,0.44423926,0.44423926,0.44358116
8,0.49226248264312744,0.3507568,0.33562592,0.33562592,0.30270746
9,0.008557411842048168,0.34406555,0.31770036,0.31770036,0.29261395
