10_0_N,10_0_P,20_10_N,20_10_P,30_20_N,30_20_P,50_30_N,50_30_P
-2.7663891,-1.4858596,3.4513695,2.4247248,-1.1488036,8.623931,-2.40743,-0.91605127
-0.4020501,-4.470024,0.31089482,2.8769336,-5.287382,5.2630496,-4.386624,-0.13223928
-8.940739,-4.0153503,-5.3350296,5.1434793,-0.5495297,7.3493257,-0.6764175,2.2098358
-4.9144874,2.1125543,-0.7562206,7.064435,-9.749425,2.7248492,-1.8344727,5.0124297
-3.5069375,-4.1119514,-0.66912967,4.4099765,-5.4198947,4.56225,-1.555292,0.6175754
-0.24729125,-0.49232864,2.5992906,2.933525,-2.3509185,4.6175184,-1.947181,0.6261097
0.33958247,1.44502,-0.41715634,2.8399532,-3.8160129,1.2887149,-2.4486535,0.6957401
-4.362707,5.2858653,-0.8150498,1.9840503,-0.69853365,2.2398546,-2.7915802,2.7526855
-2.1984437,-8.954013,-4.1102386,3.8853257,-2.4163637,4.204782,-1.223618,1.0698876
-0.83836085,1.5809774,-5.902881,7.2031837,-1.2238196,1.5349535,-3.2513986,5.7941036
-0.6120652,2.3076403,1.3378052,3.53626,-0.45116642,5.5726724,-1.4436936,5.0790753
-0.9784139,-5.390736,2.2493262,7.8003163,-2.787178,4.163439,-3.710548,-0.8479953
0.2864624,-1.5677122,1.3785233,2.7227616,-1.0301837,3.9909203,-3.2840128,-0.03917455
-2.8617437,-0.94298357,-1.6184286,2.0160317,-1.6127545,6.1747417,-2.659054,7.501504
-7.600752,4.256896,0.4705394,2.5588465,-0.6801092,4.9246483,-2.8366866,-0.16696738
-0.4553943,-0.03959546,2.0306885,3.9528143,-1.0534166,3.9880738,-3.6430724,1.13988
-8.671276,1.2762775,0.18420336,6.752014,0.7659681,4.9651513,-3.109761,1.0132687
-0.7523197,-1.4365078,-0.6783043,2.8108873,-1.0684294,0.9155134,0.18602361,-0.84882516
-1.8409007,1.9195746,0.7119345,4.542863,-2.4466436,5.8636317,-1.3034937,0.49581707
-10.001365,2.1630094,-0.9691833,3.5133758,-3.464323,4.084422,-3.3334668,6.4798617
-0.5067044,-0.07753038,-0.7454314,2.7520385,-1.1698219,1.5508764,-1.9773363,1.2148618
-3.6010728,3.8560667,1.629386,5.077512,-2.6144085,4.2599735,-3.1722982,1.4983419
-0.25302777,0.72500837,-1.0370976,4.326628,-2.3900898,4.33279,-2.6387,0.96130127
-0.39528224,-3.2191427,-13.680164,8.235425,-5.0265408,2.5748172,-3.8344781,1.1170979
-1.213196,-0.6450821,1.57498,3.406736,-3.655027,6.1259384,-2.159098,1.3311936
