10_0_N,10_0_P,20_10_N,20_10_P,30_20_N,30_20_P,50_30_N,50_30_P
-0.6411567,0.24620782,1.4692299,-0.4498977,-0.4149886,1.5243104,-0.7243893,-0.6038228
-0.17145695,0.2002748,1.4492619,-0.23036775,-0.21916027,1.245958,-0.7511295,1.5577065
-0.7510988,-0.15137342,0.23376322,0.35738024,-0.23943397,1.4416052,-2.8604267,0.9856509
0.065657325,1.0762969,-1.5738181,1.9243408,-3.78443,1.5576484,-1.7835194,1.154961
0.5760069,1.2238516,-0.2546798,0.19726269,-4.2250695,0.874312,-1.4322428,-0.4044633
1.1247327,-0.026094576,0.15229614,-0.18755272,-4.1728425,0.08410865,-0.43913674,-0.3818622
0.74653363,-0.06567653,0.6713606,0.4221808,-1.0771224,2.6582139,-3.7218518,-0.54665416
-0.6985503,-0.21547072,0.5914704,0.11797956,-1.0207324,1.1337328,-0.6621117,0.18639927
-1.3247433,0.62520045,0.49841937,0.06177735,-0.7650238,-0.5817972,-4.7505293,1.5802393
-0.05163772,0.51600546,0.22963436,-0.040404834,1.2047582,-0.8341385,-1.7878839,-0.031856
1.2096359,0.25049007,1.2622155,0.12203669,-0.39804974,1.154476,-5.312777,0.8421691
-0.08234604,-0.041447293,-2.2484598,-0.21425961,1.1536701,1.9071867,-4.1669464,-0.75381035
-0.10897651,-1.112158,-0.15251811,-0.055805203,0.19429667,-0.66396266,-0.71410304,-0.78973377
-0.9102915,-0.3693544,-0.25417012,1.2069985,-0.38997474,0.9703171,-1.3533678,-0.74036855
0.016483806,-0.23726796,-1.7057953,1.6969143,-0.32459107,2.5206726,-4.946023,1.524399
-0.44270638,1.2123262,-0.9910092,1.1347624,0.15161312,1.9486597,-0.43764776,0.19973521
0.40063456,0.34303513,0.7852523,0.19983424,0.37492615,0.19985816,-2.2973988,-0.8858345
0.61465293,-0.386708,0.7956214,0.11648375,-0.92697614,1.1312995,0.55694044,-1.079542
0.013544692,-0.21347499,-0.8492981,0.3451243,-0.6231813,1.5252528,-3.8536198,1.1655409
1.7769146,0.27329445,0.6040209,0.23955606,-0.45687985,-0.08998091,-1.5684128,-0.23155364
-1.4765702,-0.13204463,0.4888315,-0.49166432,-2.1084127,2.0612879,-5.811719,-0.46205202
0.6393426,0.7839468,-0.083178036,0.6663464,0.50381863,1.9646595,-4.1726937,1.7542111
0.038498785,0.18538031,0.27958524,-0.25201604,1.0246786,2.8870678,-0.91664207,0.0833727
-0.05699195,-0.2087801,0.31322563,0.21428181,-1.1447209,0.3685399,-0.75002646,1.3980132
-0.32956046,-0.3902501,-0.6946584,0.28363127,-1.4328934,1.433754,-5.8078904,-0.8447714
0.7307746,0.52186006,-1.2589515,0.02341901,-0.41958192,1.5080152,-3.6238046,-0.5998511
0.21158986,0.30333084,1.0495746,-0.22560114,-1.9053922,0.28210217,-4.9952826,-0.4003925
-1.2862389,-0.18509598,0.9371207,0.22080037,-1.2341878,-0.8394695,-4.373684,-1.1479055
-0.7610982,-1.2165377,0.81001085,0.21771996,0.9846554,0.8151062,-0.8097291,-1.2682295
0.598789,0.363407,-0.029062454,1.0770183,0.2666523,1.5969698,-3.2850134,-1.1241603
0.8112595,0.64515454,1.2151598,0.9029783,0.71475196,2.0548282,-1.0923145,-0.9434745
-1.247978,0.62113696,0.21070535,-0.4726166,-0.6059504,0.7485375,-2.104907,1.3061848
-0.655162,0.009694919,-0.31786588,0.97244644,-0.49208608,1.7350216,-4.3915963,1.0182514
-0.07283073,0.43307197,-0.18815292,-0.33302975,-1.4028798,-1.8342352,-0.9513736,1.0782683
-0.1869111,0.3688793,0.9511832,0.42438525,-0.9214147,0.8386396,-0.5732919,0.47612906
-0.43569773,0.55599296,1.2509849,0.32823667,-0.23125312,-0.7386422,-0.71959114,-0.32658547
1.4898208,0.5974224,-0.9039635,-0.39746663,-0.8115835,-1.360951,-2.2965999,1.0733027
0.21798334,0.40037057,0.38208076,0.42330265,-4.01026,0.27968088,-0.8813095,0.6595879
0.062480006,0.43818584,-0.40037116,0.22901623,1.1046208,1.0439227,-2.1268218,0.76095474
-0.16338153,0.44520494,-0.5062886,0.33760512,-1.3399088,1.7553654,-2.3021698,1.060742
-0.44236508,0.43384868,1.1154603,0.6737785,0.53497964,1.6377769,-5.1153126,0.10946402
0.025498375,0.43587533,0.9597235,0.4390172,-0.41424412,-0.04551979,-2.5048215,1.8010013
0.45495567,-0.37764925,0.007864962,0.3348389,-1.7599313,2.0697298,-0.7522087,0.29283068
0.76884276,0.48328426,0.29253015,-0.01629683,-1.3127742,1.1022917,-1.286251,0.623323
-0.39128828,-0.6377544,1.2754456,-0.011141745,-1.06769,-1.881437,-4.82685,-0.21494262
-0.47153574,-1.1131662,-0.41803315,-0.3860679,0.5650496,0.6765558,-2.48652,0.9852308
1.0067391,0.21942315,0.8077176,0.623837,0.8193648,1.1527276,-1.2363939,-1.1960958
0.10846596,0.5429988,-0.85202676,0.5870411,-0.957169,2.1489208,-1.476598,-0.00669017
-0.66063046,1.1939101,1.1411145,0.6456304,0.07633248,-0.48367298,-4.249173,-1.0841798
0.11288296,1.0095847,-1.7919632,0.055323675,-1.2519617,1.8943119,-2.388541,0.64816785
0.21275857,-0.3517641,-0.08262992,-0.51100653,-1.4942644,0.16431557,-0.5973649,0.601965
0.13150878,-1.1765965,0.4985679,0.2432179,-0.1521066,2.3864322,-1.2958986,0.024732113
-0.4670056,0.54213256,-0.5793657,2.3263948,0.94187963,2.0710635,-1.4106833,-0.37837195
-0.44060823,0.65037584,-1.8073465,-0.050427284,-1.0402907,1.0615975,-1.6782423,0.95926243
0.6286011,-0.3656469,2.758885,-0.031553764,-0.36037785,2.3678641,-4.1429467,2.001884
0.09976942,0.19420345,-0.17014684,0.60516155,-0.7553984,0.65425694,-5.5792365,0.342271
-0.856025,0.096624546,-0.6918588,0.5772935,-1.8099369,1.3988397,0.6165407,0.9348855
-0.5355792,0.64791936,-1.9797908,0.7734011,-0.0063776886,1.0758077,-0.6688155,-0.66608685
1.1227336,0.23186786,0.974364,-0.19808914,-1.477042,1.9375948,-3.4163752,-0.8737177
1.3586757,-0.14792225,-0.70194364,0.54830277,0.70344114,0.93102133,-0.89608663,1.4926387
