10_0_N,10_0_P,20_10_N,20_10_P,30_20_N,30_20_P,50_30_N,50_30_P
0.39694965,-1.2938375,2.9358952,2.2400663,-1.5380287,-0.18091291,1.3000547,-1.0823629
-0.11162428,0.4056353,0.8430553,0.86151135,-3.3723476,1.7262534,-0.90631485,1.1183853
1.6601903,0.7026578,-1.7795945,-1.0109978,0.8192111,0.025536368,0.65039104,0.032170188
-0.2488957,0.57629377,0.643572,3.4493616,-1.6298674,1.5370469,0.022884548,1.3062975
1.0558788,-1.0564592,-1.7533487,2.0250657,-2.4847152,-1.0133712,0.86794627,1.97596
1.3384191,0.67738384,-2.0541282,3.69369,-1.7864957,0.38076082,0.70466375,-0.40019783
-0.46964207,0.26303655,0.106938556,2.6349247,0.62796414,-0.010900982,-6.949541,1.1355189
0.9547567,-0.20423049,-3.0787606,1.0215546,-3.1864316,3.5068119,0.066631906,0.1833086
-0.81241596,0.120330475,-3.2101734,0.18959579,-5.9883,0.7339687,-0.27261332,-0.4970226
-1.0564535,0.98962283,0.40151605,-1.3080511,-0.7506224,-0.17718193,-3.8260362,-0.17058396
0.35132068,-0.5918375,0.042161047,4.4756026,-1.775955,0.2129909,-0.9542935,2.076811
0.18151355,-0.24781974,-0.82202435,-0.7556904,-0.59671944,-0.48586547,0.14481366,-0.0074653965
-1.0405691,-1.0048164,-0.9081137,1.2490776,-0.3438727,1.251125,0.6863793,2.1320162
-0.9419586,0.21614923,-0.24702573,4.2647443,-1.8081661,1.9421642,-5.3833942,-0.39954898
-0.59478605,0.98005694,-0.5151789,0.69050306,-4.6225524,-2.1431818,-2.5256262,1.0722133
1.391657,-0.38055506,2.5387802,0.22831187,2.9988046,0.31214476,-1.9835825,0.020750113
-1.2946306,-0.25933075,-1.9681019,1.7719277,-2.3546307,0.28307205,-8.147182,0.11715823
0.057433352,-0.81342286,1.9802613,0.34630594,-0.32632765,0.875024,1.4373381,0.87122476
-0.377607,0.21554062,2.6337576,0.384263,-1.2494328,-1.6033065,-2.6799817,-0.17074448
0.056072436,0.20979822,-4.0722766,0.6620357,-2.2314124,3.0987575,-6.789573,0.47696233
0.04525683,-0.2740801,-0.43712097,3.532367,-1.6724315,1.9521995,-1.9107965,0.25594082
-0.08007628,-0.5290523,1.6211641,2.8299196,-4.4063835,-2.8191912,0.30137184,-0.14245383
2.1654248,0.44319645,1.7407863,3.6033182,-1.5503556,-0.6247403,-2.7256243,0.61409885
0.15653127,-0.26750606,0.93979555,0.74379134,-2.2069688,0.995874,-2.0784469,1.662888
2.2851822,1.0111257,-1.7103689,3.4226613,-0.6903767,2.0727694,-7.538336,0.08932179
1.9400284,4.302559,1.8805729,-0.038674235,-0.8781591,2.7813041,1.1688809,0.73838437
1.0322822,0.31741935,2.0690324,2.0613594,-2.7841198,1.9321067,-4.1387563,-0.064196944
1.8335272,0.24771686,1.22119,-0.72830987,5.442093,-0.087470815,0.110526115,1.6163095
2.327945,1.7431555,1.4554859,0.8154366,-2.7562885,-2.0433311,1.8861942,-0.12975651
-0.32654876,2.2304287,-2.2995453,0.49183849,-3.9796283,0.79807514,-6.1575127,2.498473
-2.190136,-0.9007286,-1.8032843,0.7858576,-1.3659387,1.5642942,-0.7070543,0.8758556
-0.38480002,-0.067353345,-2.90791,0.84389544,-1.5992528,0.36253446,1.060117,0.76735806
-1.3324465,-0.3080569,0.8787892,-0.619925,-0.6490353,0.3412055,0.1459065,-0.40891656
2.3725383,2.8502953,-0.56400454,0.29676145,0.8271188,0.92107487,-4.260033,2.2496967
-0.27855772,-0.1676662,2.4555879,0.44235206,0.0059661698,0.4954858,-0.7128805,-0.3187137
0.14809771,1.1956677,2.574235,4.233339,-2.735506,2.8684676,0.85816884,0.19207515
0.032483097,-0.59144163,-2.0594044,2.6378138,1.5289805,3.1672916,0.91195315,0.33259946
-0.5279625,-0.7847251,3.3196032,2.781813,-1.757066,2.3420274,0.8604672,1.4834521
0.94289976,-0.72917175,1.2188523,-1.024425,-5.6919208,1.3659678,-2.1012871,1.2412844
0.69188786,0.5392574,2.3959687,5.350588,-3.9944499,3.0793018,-8.245649,1.767045
0.7009622,-0.8066165,2.9480188,3.8165362,-0.102992415,-0.5752556,-0.78516096,2.8559546
0.2085453,0.7741054,1.0477339,0.529676,5.689653,-0.194867,0.20401433,3.09384
-0.11879491,0.28080642,0.51308805,0.20841724,-4.54065,-0.5177625,-1.3905752,-1.1325648
0.3854331,-0.024184525,0.8021698,2.4837828,-4.0219975,0.3339467,-1.7218598,-0.83838516
0.62970245,0.13771787,-0.38870776,0.9402199,-3.6096985,-0.33531445,1.0616572,-0.90025645
0.69086164,0.2170286,2.503534,3.5505404,-1.2055573,0.89873844,1.1615146,2.492213
0.3829832,-0.88385695,-0.3965104,0.6506062,1.0715234,-0.45225924,1.7250735,-0.1791217
0.594683,-1.2543557,-0.9934937,4.701463,-1.3434162,-1.7222475,1.262171,0.9487064
-1.5554863,-0.30422428,1.0780513,0.63896585,-2.685557,0.89307964,0.11215512,0.04890074
-2.2910578,2.0267234,2.5408506,0.93474036,-2.2779653,-2.9861448,-0.5718712,1.662444
-0.28572345,-2.0234852,-0.44028762,1.0584863,-3.4287086,1.4258121,1.0710214,3.391899
-1.3470565,-0.67922974,1.032938,1.1100081,0.08219962,-0.36139894,1.4062642,0.7691954
0.013240748,0.22326383,2.5160418,3.615861,-4.1372194,0.95048904,0.94020283,0.75893986
0.36634058,0.22938079,-1.5193815,2.76547,0.122173294,-0.9982731,-3.7420402,1.1290165
0.22152992,-0.44026202,-1.5992426,4.1035295,-2.382551,1.9576551,-2.6951582,0.46622527
0.23602657,0.11896353,0.86989456,0.2592253,-1.6009928,0.87089515,-2.598062,1.7033159
1.1021261,0.6690981,0.6162606,-0.32786614,-3.6118398,0.47355235,-3.094516,-0.111912645
0.8998492,-1.6238326,-1.398447,-0.655623,4.053282,0.6088499,0.6890636,0.31268606
0.8816811,-0.15785684,0.5788944,0.30574572,-3.5258186,-0.8805223,-3.2186549,-1.0902961
1.2750587,-0.9115668,-0.11618151,1.9632984,0.40440354,0.30181408,-4.2518234,3.1489732
0.2852957,0.18223658,0.58298904,1.8592048,-3.8420513,1.0464362,0.6672377,1.3199579
-1.4196471,0.4114826,1.7441946,0.27655348,-0.7862145,1.6856103,0.30836937,-1.2327125
