,lr_history,train_loss_history,train_loss1_history,train_loss2_history,train_epoch_loss_history,rmse_train_history,val_loss_history,val_loss1_history,val_loss2_history,val_epoch_loss_history,rmse_val_history
90,1.917134831460674e-06,1.0400959,1.034127,0.0059689595,,,0.004238439,0.002629207,0.0016092319,,
91,1.9382022471910116e-06,1.1134037,1.1086724,0.0047312626,,,0.010026065,0.0037386622,0.0062874025,,
92,1.9592696629213485e-06,1.3937861,1.3740587,0.019727388,,,0.010432521,0.0026528202,0.0077797,,
93,1.9803370786516855e-06,0.875063,0.8672718,0.007791192,,,0.0032812085,0.002380882,0.0009003265,,
94,2.0014044943820225e-06,1.574755,1.5680225,0.006732479,,,0.0063674916,0.003892919,0.0024745727,,
95,2.0224719101123594e-06,1.4605749,1.452004,0.008570917,,,0.0070352685,0.0020373543,0.004997914,,
96,2.043539325842697e-06,0.67859197,0.6195004,0.059091598,,,0.005804146,0.0042502237,0.0015539223,,
97,2.0646067415730338e-06,0.80186015,0.80098486,0.0008753108,,,0.0090362085,0.0035419192,0.0054942896,,
98,2.0856741573033707e-06,0.87896407,0.867905,0.011059026,,,0.015732262,0.0045588706,0.011173393,,
99,2.106741573033708e-06,0.7096677,0.5992732,0.11039445,,,0.0062882667,0.0040697968,0.0022184702,,
100,2.127808988764045e-06,0.22273523,0.21881801,0.0039172135,,,0.0056541055,0.0039144517,0.0017396539,,
101,2.148876404494382e-06,1.1967864,1.1727846,0.024001872,,,0.018926216,0.005107563,0.013818653,,
102,2.169943820224719e-06,1.6683712,1.6572708,0.011100376,,,0.0058959075,0.0028591086,0.003036799,,
103,2.191011235955056e-06,2.0321748,2.0215788,0.010596123,,,0.06734575,0.009892147,0.05745361,,
104,2.2120786516853934e-06,0.59447634,0.58536404,0.009112293,,,0.0060417578,0.0040594055,0.001982352,,
105,2.2331460674157303e-06,1.7050431,1.7023948,0.0026482411,,,0.010020681,0.004443319,0.005577362,,
106,2.2542134831460677e-06,0.9566049,0.9542494,0.0023555248,,,0.007613461,0.0020777099,0.005535751,,
107,2.2752808988764047e-06,1.7886466,1.7805915,0.008055149,,,0.0038609137,0.0029774,0.0008835137,,
108,2.2963483146067416e-06,1.0124457,1.0066926,0.005753068,,,0.024319675,0.007385093,0.016934581,,
109,2.3174157303370786e-06,1.5318526,1.5277438,0.0041087912,,,0.0074031455,0.004696022,0.002707124,,
110,2.3384831460674156e-06,0.50768244,0.5040777,0.0036047483,,,0.008611127,0.0022771077,0.006334019,,
111,2.359550561797753e-06,1.3199444,1.3186738,0.0012705234,,,0.008581651,0.003961194,0.0046204575,,
112,2.38061797752809e-06,0.903991,0.8994657,0.0045253094,,,0.010722753,0.0027542752,0.007968478,,
113,2.401685393258427e-06,0.7141993,0.69815564,0.016043669,,,0.007995026,0.0023373216,0.0056577045,,
114,2.4227528089887643e-06,1.9443729,1.9390152,0.0053577027,,,0.0073537882,0.0033186097,0.0040351786,,
115,2.4438202247191012e-06,0.85442054,0.8294469,0.024973625,,,0.006497532,0.0034820917,0.0030154407,,
116,2.4648876404494386e-06,1.7248183,1.7200181,0.004800198,,,0.002218615,0.0016390061,0.000579609,,
117,2.485955056179775e-06,1.3215754,1.3211747,0.00040070678,,,0.027623318,0.0064467965,0.02117652,,
118,2.507022471910112e-06,1.0005469,0.9825415,0.018005397,,,0.0062902146,0.004189531,0.0021006837,,
119,2.5280898876404495e-06,1.1446645,1.1419832,0.0026813222,,,0.014274942,0.0050041857,0.009270756,,
120,2.5491573033707865e-06,1.5008087,1.4940404,0.0067684054,,,0.053407528,0.005082762,0.048324764,,
121,2.570224719101124e-06,2.3637474,2.3596256,0.004121899,,,0.006863334,0.0038186722,0.0030446618,,
122,2.591292134831461e-06,1.6173345,1.6138449,0.0034895865,,,0.009899524,0.004517006,0.005382518,,
123,2.6123595505617978e-06,1.0617445,1.0300378,0.031706728,,,0.003754207,0.002374157,0.00138005,,
124,2.633426966292135e-06,0.70426846,0.70024556,0.0040229107,,,0.049295142,0.009877248,0.039417896,,
125,2.6544943820224717e-06,0.7933341,0.7860644,0.0072697685,,,0.012025896,0.0036948253,0.008331071,,
126,2.675561797752809e-06,0.95653033,0.91563815,0.04089216,,,0.009323453,0.0038786975,0.005444755,,
127,2.696629213483146e-06,0.82843703,0.82312906,0.0053079547,,,0.009517369,0.005091587,0.004425782,,
128,2.717696629213483e-06,1.2570691,1.252289,0.0047800113,,,0.0077173975,0.002824023,0.0048933746,,
129,2.7387640449438204e-06,0.93599975,0.93011683,0.005882927,,,0.016228473,0.0033457405,0.012882732,,
130,2.7598314606741573e-06,2.0313056,2.0167665,0.014538957,,,0.014212552,0.0036128722,0.01059968,,
131,2.7808988764044947e-06,0.5489552,0.5391801,0.009775124,,,0.03079648,0.005803792,0.024992688,,
132,2.8019662921348317e-06,0.64217454,0.63589513,0.006279415,,,0.008439127,0.0025000924,0.0059390347,,
133,2.8230337078651682e-06,0.81205815,0.80634093,0.005717208,,,0.018213445,0.0045778095,0.013635636,,
134,2.8441011235955056e-06,0.9855979,0.97959185,0.0060060755,,,0.005615866,0.0031683433,0.0024475222,,
135,2.8651685393258426e-06,0.7048951,0.70062315,0.0042719105,,,0.011067746,0.0020249356,0.009042811,,
136,2.88623595505618e-06,0.9224404,0.91730857,0.0051318575,,,0.031162579,0.0077446224,0.023417955,,
137,2.907303370786517e-06,0.9975001,0.9794356,0.018064508,,,0.029531559,0.003966741,0.025564818,,
138,2.928370786516854e-06,0.80007535,0.7957682,0.004307158,,,0.07056079,0.005334947,0.06522585,,
139,2.9494382022471913e-06,1.4547117,1.4531088,0.001602905,,,0.09632039,0.0098882355,0.08643215,,
140,2.9705056179775282e-06,1.4161706,1.4043083,0.011862268,,,0.010433357,0.0044107754,0.0060225823,,
141,2.991573033707865e-06,0.6088579,0.6015135,0.0073443954,,,0.013950581,0.0024785511,0.01147203,,
142,3.012640449438202e-06,0.666888,0.66431916,0.0025688596,,,0.05216088,0.006076306,0.046084575,,
143,3.033707865168539e-06,1.0752784,1.0739918,0.0012865703,,,0.048654933,0.005154635,0.043500297,,
144,3.0547752808988765e-06,1.5930247,1.5839894,0.009035357,,,0.010158674,0.0017972722,0.008361402,,
145,3.0758426966292135e-06,0.85012126,0.8451904,0.0049308487,,,0.0028914635,0.0019626329,0.0009288306,,
146,3.096910112359551e-06,1.1214027,1.1139414,0.0074612624,,,0.014213368,0.0033981025,0.010815266,,
147,3.117977528089888e-06,1.8116767,1.8010747,0.010602041,,,0.0100853965,0.0032944388,0.006790958,,
148,3.139044943820225e-06,0.11852258,0.07627443,0.042248145,,,0.013457278,0.0031980216,0.010259257,,
149,3.1601123595505618e-06,0.6228384,0.6198765,0.002961889,,,0.015467985,0.004235701,0.011232283,,
150,3.1811797752808987e-06,0.8149503,0.79969347,0.015256823,,,0.008335257,0.004503493,0.0038317635,,
151,3.202247191011236e-06,1.0942134,1.0787376,0.015475709,,,0.008335246,0.005638294,0.0026969519,,
152,3.223314606741573e-06,0.89205086,0.88454604,0.0075047915,,,0.009411373,0.0032121723,0.0061992006,,
153,3.24438202247191e-06,1.1052035,1.1039524,0.0012511121,,,0.014064087,0.003297063,0.010767024,,
154,3.2654494382022474e-06,1.1145306,1.0964367,0.018093873,,,0.012223404,0.0043937527,0.007829651,,
155,3.2865168539325844e-06,0.9921112,0.9305875,0.061523758,,,0.0072631547,0.004245653,0.0030175021,,
156,3.3075842696629218e-06,0.95750016,0.95080185,0.006698319,,,0.012507414,0.0051015653,0.0074058496,,
157,3.3286516853932583e-06,0.39152804,0.375656,0.015872031,,,0.010254774,0.004150567,0.006104207,,
158,3.3497191011235953e-06,0.7369479,0.7091028,0.027845088,,,0.02712578,0.0060026385,0.021123141,,
159,3.3707865168539327e-06,0.23425621,0.22768432,0.0065718936,,,0.0047920877,0.0020499178,0.0027421701,,
160,3.3918539325842696e-06,1.4635041,1.446137,0.017367106,,,0.012508458,0.0033544563,0.009154002,,
161,3.412921348314607e-06,1.342824,1.3388288,0.00399514,,,0.012324248,0.0070087607,0.0053154877,,
162,3.433988764044944e-06,0.6904045,0.6754676,0.014936861,,,0.043909073,0.0094127385,0.034496333,,
163,3.455056179775281e-06,0.97627467,0.9656788,0.010595874,,,0.006916748,0.0050145,0.0019022478,,
164,3.4761235955056183e-06,1.5692295,1.568234,0.0009954907,,,0.021460127,0.0036007892,0.017859338,,
165,3.497191011235955e-06,1.0344145,1.0274206,0.0069939424,,,0.012220787,0.003917684,0.008303103,,
166,3.5182584269662922e-06,0.54574263,0.5355246,0.010218016,,,0.07384581,0.007001768,0.066844046,,
167,3.539325842696629e-06,0.7796117,0.76928943,0.010322303,,,0.006663679,0.003670897,0.002992782,,
168,3.560393258426966e-06,1.1080538,1.1055292,0.0025245594,,,0.017829094,0.0046714516,0.013157643,,
169,3.5814606741573035e-06,0.6977919,0.6873878,0.01040405,,,0.014108271,0.003558005,0.010550266,,
170,3.6025280898876405e-06,0.72835946,0.69472355,0.033635944,,,0.005544584,0.0036681779,0.0018764058,,
171,3.623595505617978e-06,0.44119078,0.4262364,0.014954391,,,0.0062027485,0.003044295,0.0031584536,,
172,3.644662921348315e-06,0.4249959,0.38877505,0.036220852,,,0.00504575,0.0023687396,0.0026770104,,
173,3.6657303370786514e-06,0.32313064,0.29000425,0.033126395,,,0.017736502,0.003607137,0.014129366,,
174,3.6867977528089888e-06,0.79021525,0.7231859,0.06702937,,,0.0058531854,0.0038699459,0.0019832395,,
175,3.7078651685393257e-06,0.43908054,0.38469884,0.05438171,,,0.010653468,0.0031488575,0.0075046103,,
176,3.728932584269663e-06,0.6014649,0.5903539,0.011111037,,,0.040057182,0.006941435,0.03311575,,
177,3.75e-06,0.48223105,0.4373723,0.04485875,,,0.02371616,0.0060234778,0.017692681,,
178,3.7710674157303366e-06,0.6999134,0.6729349,0.02697848,,,0.04563223,0.004805872,0.040826354,,
179,3.7921348314606744e-06,0.6720191,0.6425483,0.029470813,,,0.0097462535,0.0027264392,0.0070198146,,
180,3.813202247191011e-06,0.6185686,0.5993292,0.019239444,,,0.011317922,0.0043937415,0.0069241803,,
181,3.834269662921348e-06,0.746424,0.7411024,0.00532162,,,0.03092672,0.006100723,0.024825996,,
182,3.855337078651685e-06,0.7019068,0.6856696,0.016237179,,,0.011521085,0.003403587,0.008117498,,
183,3.876404494382023e-06,1.0955342,1.0691309,0.026403314,,,0.0179951,0.008685596,0.009309505,,
184,3.897471910112359e-06,0.84418863,0.8388295,0.0053591053,,,0.022212885,0.0034286375,0.018784247,,
185,3.918539325842697e-06,0.77115995,0.74411845,0.027041519,,,0.022988249,0.0056672795,0.01732097,,
186,3.939606741573034e-06,0.6603188,0.65441227,0.005906542,,,0.004587967,0.0027521197,0.0018358473,,
187,3.960674157303371e-06,0.38965496,0.37249637,0.017158603,,,0.0094507625,0.0038007717,0.005649991,,
188,3.981741573033708e-06,0.5885701,0.5773604,0.011209734,,,0.025827171,0.0038176558,0.022009516,,
189,4.002808988764045e-06,0.43479964,0.42777085,0.007028792,,,0.01588329,0.0060045645,0.009878726,,
190,4.023876404494383e-06,0.4695505,0.43387318,0.035677314,,,0.012096736,0.0042187944,0.007877941,,
191,4.044943820224719e-06,0.6376947,0.6171775,0.020517247,,,0.0067457464,0.0043457155,0.0024000308,,
192,4.066011235955057e-06,0.47797903,0.47220978,0.0057692532,,,0.0039724745,0.0012525441,0.0027199301,,
193,4.087078651685394e-06,0.3311804,0.3032478,0.027932579,,,0.030365463,0.003996646,0.026368817,,
194,4.10814606741573e-06,0.24035344,0.23685537,0.003498065,,,0.007780211,0.0061040013,0.0016762099,,
195,4.1292134831460675e-06,0.45500246,0.43801734,0.016985122,,,0.014666787,0.009353304,0.005313483,,
196,4.1502808988764045e-06,0.5709786,0.5519771,0.019001495,,,0.0034942194,0.0023336813,0.0011605382,,
197,4.1713483146067415e-06,0.3938325,0.3827302,0.011102331,,,0.032934397,0.006349062,0.026585337,,
198,4.1924157303370784e-06,0.28657332,0.2769161,0.00965722,,,0.0068521276,0.0018910083,0.0049611195,,
199,4.213483146067416e-06,0.28065085,0.24081658,0.03983429,,,0.015288498,0.0039026155,0.011385882,,
200,4.234550561797753e-06,0.20237853,0.1983799,0.0039986284,,,0.005431885,0.0023839471,0.0030479375,,
201,4.25561797752809e-06,0.11957719,0.10745801,0.012119183,,,0.010250972,0.005328535,0.0049224366,,
202,4.276685393258427e-06,0.34166637,0.33061755,0.011048835,,,0.021243332,0.0051325187,0.016110813,,
203,4.297752808988764e-06,0.43901005,0.42513674,0.013873314,,,0.024007624,0.0075930296,0.016414594,,
204,4.318820224719101e-06,0.3790944,0.37673014,0.0023642525,,,0.12024978,0.00756257,0.11268721,,
205,4.339887640449438e-06,0.3758221,0.36625528,0.009566807,,,0.011116118,0.0041012317,0.0070148865,,
206,4.360955056179776e-06,0.2823823,0.2742229,0.008159411,,,0.022166831,0.008626972,0.013539859,,
207,4.382022471910112e-06,0.37051386,0.34185916,0.028654695,,,0.016707093,0.003032444,0.013674648,,
208,4.40308988764045e-06,0.68022656,0.676321,0.0039055396,,,0.006194019,0.0027915868,0.0034024324,,
209,4.424157303370787e-06,0.38802376,0.38349304,0.004530732,,,0.0066787023,0.005023704,0.0016549983,,
210,4.445224719101124e-06,0.1817862,0.16865155,0.013134646,,,0.021873483,0.0045871264,0.017286357,,
211,4.466292134831461e-06,0.20627789,0.19620864,0.010069248,,,0.016939728,0.0041790674,0.01276066,,
212,4.487359550561798e-06,0.5404027,0.53393924,0.006463459,,,0.039074168,0.007375797,0.031698372,,
213,4.508426966292135e-06,0.25555918,0.2536794,0.001879776,,,0.004631768,0.003572703,0.0010590649,,
214,4.5294943820224715e-06,0.5318587,0.51213247,0.019726217,,,0.0037031793,0.0028899244,0.0008132549,,
215,4.550561797752809e-06,0.23416366,0.22073373,0.01342993,,,0.027743073,0.0065932698,0.021149803,,
216,4.571629213483146e-06,0.34971687,0.33124125,0.018475622,,,0.012808748,0.0033001648,0.009508583,,
217,4.592696629213483e-06,0.5033047,0.49851388,0.004790855,,,0.026427183,0.007391279,0.019035904,,
218,4.61376404494382e-06,0.5683628,0.56288534,0.005477425,,,0.006081502,0.0026858742,0.0033956275,,
219,4.634831460674157e-06,0.37929818,0.37339008,0.0059080897,,,0.012986969,0.0060292426,0.006957726,,
220,4.655898876404495e-06,0.23040704,0.22373925,0.006667788,,,0.013565728,0.0029778339,0.010587894,,
221,4.676966292134831e-06,0.19012879,0.18093058,0.0091982,,,0.01258019,0.0040196544,0.0085605355,,
222,4.698033707865169e-06,0.14443901,0.13953868,0.004900339,,,0.0059746616,0.0026918992,0.0032827626,,
223,4.719101123595506e-06,0.44702283,0.4412998,0.0057230415,,,0.059693784,0.009202523,0.05049126,,
224,4.740168539325843e-06,0.16773146,0.16642109,0.0013103785,,,0.0039422703,0.003026502,0.00091576815,,
225,4.76123595505618e-06,0.67948425,0.67930996,0.00017431102,,,0.017746134,0.007622945,0.010123189,,
