day,mixed_setting,mixed_time,night,rural,urban
-1.5615228,-0.820321,-0.16284877,0.27543953,-1.9562429,-13.1249075
-2.0616498,-0.17712985,-0.2623578,-6.788518,-0.3296659,0.6620538
0.23383835,0.26068527,1.4288243,-11.776845,1.1561068,-6.0448914
0.010396828,-0.04499387,0.40031055,-0.3258922,-0.3945356,0.6967313
-1.4185201,1.4738336,0.031664755,-10.384356,-0.4828602,-0.42889062
-0.4542605,0.2618848,-0.5231173,-6.9696765,-0.83716255,-10.5496855
-0.27100053,0.11872747,0.2542444,-1.8759251,0.1422899,-0.581775
-0.37460896,-0.032963347,-1.2515287,-0.35013598,-0.4864994,-2.2457125
-0.31677562,1.379664,-0.17637084,-7.4587746,0.4634488,0.22041702
-0.32728556,2.0161061,0.82918495,-2.759123,-0.39865762,-0.72193646
0.09761364,-0.4049448,0.4254038,-8.026744,0.14642218,-5.4520445
0.7808408,0.24218142,-0.35606116,0.3286072,-0.86598253,-9.33645
0.28927302,0.47783914,1.1324197,-10.67483,-0.0018134151,0.93691236
0.499449,0.09447133,-0.14640169,-7.634633,4.4952784,-0.56523055
0.75394356,1.6927701,1.9543304,0.9105342,-0.21714963,-3.4800189
-0.3976126,-0.20956087,-0.21834406,1.1599702,-0.35317197,0.16039205
-0.36838707,-0.51016045,0.7303845,-0.19939317,0.3786964,-14.244743
-0.113414004,1.0460614,-0.26001525,-0.23417857,-0.18938747,0.25424013
-0.7635622,0.9110379,-0.86659384,-6.7958245,0.15588199,0.34711158
0.8676833,-0.72203976,0.20630415,-12.049229,0.5186606,-1.7052267
-0.19347022,1.3414406,-0.12861928,-0.21063492,-1.0309966,-9.8602
-0.103467114,0.13041979,-0.896966,-4.116063,0.38042614,-0.90049165
0.37906012,-0.73465854,0.52724445,-1.690336,-0.6474097,-6.7958245
-0.4901002,0.8142635,-0.40535635,-2.872914,-0.2969399,-10.485163
-0.26132688,0.5795654,-0.95595324,0.33636546,0.62047654,-9.685034
-0.23840262,-0.5441782,0.06456833,-0.13780077,1.8155308,-10.855124
0.766062,-0.2821756,-0.18905963,-3.5469067,-0.9116424,-11.643023
0.13341323,0.1349705,-0.3665933,-10.406093,-0.032337528,0.5612827
