day,mixed_setting,mixed_time,night,rural,urban
4.1003094,-0.6718071,-2.2151294,-13.253939,-0.8662387,1.1838766
-0.2281727,4.361058,0.54861444,-1.040779,-3.1027515,-0.79799145
-3.2698572,-0.92087847,-3.281345,3.7143955,-4.312043,-0.9775554
6.5735583,-0.5917778,1.0662334,0.32270935,3.9749992,-6.6609745
2.3564537,5.154084,-0.92799723,-8.658455,-2.5400448,0.7243885
-7.8417244,0.16250044,-0.5302024,-1.8125494,-4.2364683,1.837758
-7.836549,2.7868092,-0.049710114,-16.07415,-1.8693681,-4.2519174
-0.6562172,-0.6473038,3.5069416,2.2422674,-2.6376762,0.7726548
2.4367142,-0.17213441,-3.4861495,-6.2092896,-1.1530298,-2.3534646
-3.8027687,-3.8511465,0.34621543,-0.8018676,-2.909773,-6.9409537
1.6448067,-2.3568351,0.52291244,0.40925297,-3.5747066,-5.9627657
-3.917272,-5.0861607,2.4913678,0.8275542,-4.3883605,-3.5086203
-3.0435936,-3.5710943,-1.8088388,-2.7860484,2.3627257,0.6463382
-5.723548,1.9037845,-0.2149119,-3.7692192,-2.0156229,-3.577868
-1.611904,1.2502575,1.1581951,-12.094496,-1.5214766,-11.028542
-4.067275,0.69067425,-1.0672102,-0.654204,1.098221,-12.589977
-2.5220711,-1.5831511,-0.42712244,1.6433246,5.9245057,2.455347
7.697044,4.497133,-0.18029393,-9.851251,2.9286482,-2.997109
0.8612847,-5.60991,-4.0791473,-3.322617,-0.7282996,-8.658455
-0.2123335,3.4669132,2.1187484,-6.3810287,-5.6600065,-12.809873
-3.3773935,-3.0984144,3.366296,-3.4232702,-1.3141847,-1.054349
5.4096804,-1.2708266,-2.0672643,-5.9627657,3.3212407,-0.61442673
-0.4139231,-1.1046977,4.4948244,-7.735081,-0.36282304,-4.0137305
-2.5050418,-2.6189404,0.35856614,0.9595246,-0.049337868,-4.6160736
-6.0546794,3.67068,1.2502575,-10.930817,-0.4051702,-1.9038451
-4.4659224,-3.9496412,1.9796242,-1.743491,-6.01393,-9.561589
-5.045552,1.7188631,0.7030962,-0.07254002,2.6157062,-6.136683
-1.2959771,-0.52774477,-1.5561501,-7.6856894,1.4684309,-0.45015043
2.3532267,-0.29344285,-0.27365834,0.9477505,2.3011324,-11.969101
-6.0784,-0.54840267,-2.199214,-12.809873,-3.9919124,-15.0737295
-3.942525,0.5625429,-2.163872,-13.344442,-4.9821653,-13.54169
5.58121,0.3780262,-2.4458222,0.75611717,-0.22536549,-13.771195
0.75928134,0.0920464,-2.4513173,-0.015822986,-4.5094323,-4.176114
1.0320278,-4.720201,3.894741,-2.926618,-0.6098334,-0.009258321
-2.9301784,0.847092,-1.0053355,0.50387627,-2.604865,-0.022956265
-0.5149706,0.62947446,0.9958898,-9.464249,-2.026853,-12.065682
-1.5752891,-5.089538,1.0553504,-10.410589,-3.6540964,1.3997064
-2.2766778,0.39279905,-0.35843977,-5.9061284,-2.0750256,-3.3862581
3.938958,2.012732,-1.0698737,-6.531163,-3.5570462,3.1731956
-3.8345022,-2.5404768,-1.8630996,-6.192554,-4.6628914,-4.1988335
-0.2214723,-2.2275624,0.92372155,-28.663221,-2.5403209,-4.052773
-4.5890484,-1.5750859,-0.6981204,-9.670608,-2.5801013,-7.757111
3.3212407,1.5070231,3.5466285,-13.548298,-1.4252384,-5.721597
-1.5561193,4.6380806,-1.0669575,2.8711176,-0.6562172,-6.257963
-1.0408627,-4.1933117,-3.987492,-17.865095,-0.22405581,-4.1221933
-0.03907551,-2.8246157,-4.4001145,0.40212053,-4.9383135,1.0925515
-5.7440796,-3.395614,-2.4111993,-1.8615686,0.075453095,-30.106926
1.3053412,-0.055939246,-2.5063865,-2.0280247,-10.126725,-4.7709703
-0.4049414,3.3040595,-0.5917778,-0.45015043,-0.4049414,1.2161715
-4.5806866,-2.655153,1.3606863,-2.0841477,-4.640015,-3.3780851
-0.29128537,-5.9774466,-2.8486001,-0.7283338,-2.7695494,-1.3092471
0.2526299,2.796515,-0.32918435,-0.39008233,-1.0155398,-3.7692192
1.8640918,4.2683406,2.0149646,-0.4611402,-1.9413377,0.89069074
-1.745406,-2.652205,4.6083727,-2.6404195,0.7342487,-2.3167744
1.379261,-2.8176398,0.47489962,-1.2946692,-1.1958328,-2.3370686
0.09145623,-0.58681226,0.414239,-5.64506,-0.951628,0.06705367
-12.705925,-3.4496732,0.88357884,0.39109832,-2.4633605,-12.956311
-6.756725,-1.7868397,-0.54840267,-3.577868,-2.4635773,0.11395231
-0.23454528,-0.18945578,-2.823315,-1.7541274,-0.40545025,-6.1949854
-7.1308436,-2.7163723,-0.09124449,-1.373358,-5.045552,-0.33880126
-7.059813,-5.657615,-2.1594443,-7.937174,-0.23323728,-0.709158
2.044316,-1.2877715,-3.519093,-8.603666,1.4122372,-1.5719509
-3.7483768,-0.8740729,-2.7775543,-0.14040563,-2.2899232,-0.6873646
-5.1918416,-4.5564337,-1.8925352,-0.9206497,-3.0213258,-0.4466619
-1.84606,-4.9303956,1.3202618,-8.569169,-3.0623357,0.23578666
-5.2363977,-0.4233146,-2.2778502,-13.898804,-1.9617447,-9.241281
-6.820843,-2.8222725,0.8704717,-9.9122925,2.0015476,-15.569275
