day,mixed_setting,mixed_time,night,rural,urban
-0.16358644,0.067871585,0.20314176,-0.27345926,-0.8672786,0.46194446
0.7067751,-0.24930531,-2.0608354,1.6291357,-0.8694233,1.1104743
0.94298613,0.07071465,2.771892,-1.6008148,-0.29087982,-10.561602
1.29526,-0.9647804,0.89308304,1.7949728,0.6426951,-0.74995625
1.452981,1.3690823,-0.5170555,1.2019494,0.91623735,-0.03133349
-0.86180246,0.085131474,-0.7702199,0.9955547,-0.63300484,-0.81700945
-0.21964692,0.26083937,0.1803029,1.1351147,3.434277,-2.8925781
1.4321642,-0.22759214,-1.2162005,-0.51805955,-1.231022,1.7949728
1.1024898,0.030086981,1.5684794,-1.1312398,-0.40446842,-0.7441337
-1.8286704,-0.30816105,0.5410822,0.62896305,1.8575348,-0.03265172
0.33949754,-0.52173805,-1.7798653,2.7573328,0.07648787,-3.1302295
-1.161728,0.55628985,-1.156047,0.7185922,-1.1407048,0.66052026
-0.35041943,-0.9016131,-2.6379144,0.5338813,-0.5730648,3.5765023
-0.27754173,0.5713965,0.08317975,1.207772,-1.3270494,1.181889
-0.88603085,-0.14496735,-0.28753215,1.1452621,0.8468205,-1.6599817
-0.022602802,0.36846477,-0.6046134,1.2253188,0.4527971,0.41286784
-0.4654825,0.5378415,-1.1696527,1.22405,-0.79664934,0.14537716
0.17899193,1.2309469,-0.020360792,-0.021632915,0.40958422,-0.4926816
0.5038767,0.89308304,0.3622604,0.16219516,-0.62121934,0.6837608
0.54136074,1.0770295,-0.78226197,0.7082633,-0.58181596,1.2019494
-0.2832377,1.2404135,0.35069945,-0.18296902,0.8318538,-1.8176396
-0.7590833,-1.3739402,-1.2030873,0.33531106,0.97817695,-0.6265548
-0.62121934,-0.7026523,-0.48613185,-0.6749172,-0.60278165,0.5539556
0.7983927,-0.4163888,1.1913335,-1.3602437,-0.84646356,-1.1308419
-0.3194633,-1.3059227,-0.56078243,1.1751134,0.29192162,-10.25823
0.025070207,-0.43764776,-0.20057873,-0.64502704,0.5764338,-0.0865735
1.4205427,-1.1043698,1.022674,0.39962325,-0.20070937,-0.32250273
0.0881692,-0.5781208,0.12489342,1.0068483,-0.36727634,1.3629642
-0.8040857,0.19519484,-0.65303606,0.66714764,0.9461229,-14.489576
-0.56034786,0.809695,-1.0753381,-0.06573203,-0.040418923,1.95591
-0.46658814,-1.115988,0.69378155,0.01904598,-0.4009116,0.48481193
-0.015945075,0.08828019,0.84704417,-0.39121273,-0.60441965,0.49049208
-0.32857817,0.15204811,-3.0953083,-0.082886904,-0.6823051,-0.6563317
-0.56007546,0.12191204,-1.1878023,-11.426311,0.7392134,0.27468288
0.7392134,-0.4468651,0.66361946,-0.7441337,-0.6370483,-0.8106523
-0.5178871,-1.1116039,-1.1518431,-0.95326555,0.38997474,-3.9193587
-0.2976084,0.040180292,-0.8406511,0.68388844,-0.4405745,-3.6479611
-0.73071796,-0.33419773,-1.9096012,-1.667454,0.22854516,2.8526037
-0.28137645,-1.3898069,-0.17576979,0.17642719,0.009517227,-1.814238
-0.38882387,-0.34539753,1.3233422,-0.21137385,-0.5094194,-0.44601646
0.71030205,-0.17687799,-0.11826813,-0.5834787,-0.71321046,1.1279985
-0.23503533,0.5376605,0.6261268,-1.0215948,-1.2054583,-2.5635526
-0.60244995,0.4517026,-0.90948063,-1.3082817,-1.3457043,-0.2680721
0.59355026,1.0686548,0.03848854,-1.8361392,-0.56007546,1.3840456
-0.023316557,0.7153547,1.0783451,-0.15430507,0.91191214,0.42841676
-1.0519156,0.50736135,-0.34055492,-2.6858282,-1.488754,-0.14416137
1.2087864,1.1013185,0.6333907,-3.7473001,-0.31134674,-0.42006943
1.4856412,0.46874902,-0.5753085,0.7787171,-0.26493278,1.2290528
-2.323504,-0.23476896,1.2420272,0.41148132,-0.27105945,-1.9495928
-1.212292,0.60115737,-0.28501442,2.013339,-0.8662062,0.065552734
0.52391475,-0.19122437,-1.2352226,0.20549648,-0.24015969,-0.90279555
2.4806733,-0.40592635,0.07301472,1.0871543,0.14075162,0.34101766
0.07312059,-1.0149643,-1.4592972,0.58661246,0.43628684,0.55148566
3.2171726,0.14970578,0.899687,-1.9588435,-0.46476018,-0.5284622
0.046639945,0.6433137,-0.7516435,-0.32005838,2.1023235,0.056417998
0.13805796,-1.0563536,0.9924316,0.12929803,-0.033895664,0.6940108
-0.35130733,0.08653785,0.12578006,-3.2241666,-0.79525596,-4.004719
0.009014142,1.1853912,-1.255054,0.18352589,1.0781658,3.1447632
0.80744785,0.70906323,-1.778518,-0.030472033,-0.35041943,-2.160413
-0.08078064,-0.29792303,0.11886577,1.3520111,-0.28137645,0.4671072
-0.35016328,0.25634894,-0.03199602,-0.44601646,-1.1699003,2.2048771
-0.81860834,0.15281406,0.8772677,0.12877639,-0.18155837,0.7185922
-1.0736271,-0.23103796,-0.9673767,-2.362569,1.3805212,0.44479555
-0.018779604,-0.3658625,-0.4163888,1.0297483,-0.38056618,1.1756053
-0.059525523,0.47845814,0.44326985,-1.8347082,0.95544094,1.0292685
-1.0296031,-0.25092748,0.0022642077,-1.8977646,-0.7465977,2.420029
-0.119522326,0.2642936,0.3235691,0.20123956,-0.19343436,0.8540844
0.55377376,-0.71168005,0.32787466,0.34751743,-0.36960799,-0.1477199
1.6415403,0.4355603,-0.905111,-0.14416137,0.121853985,-0.22825082
0.86349636,-1.0525628,1.001818,-0.19231945,0.14839609,-1.2351881
-0.666763,-0.00687117,0.6399955,-8.7757015,-0.8371199,0.43818223
0.95260644,0.36092085,-0.9279051,1.2922888,-0.61506236,-8.702434
0.51234484,-0.82654333,0.9386114,-0.8629598,-0.52443725,-2.6614377
1.2053713,0.6488526,0.099269964,-9.893552,-0.29449043,-3.7371395
-0.20721737,0.28431,0.06442576,1.5570884,-0.016502483,-0.5330883
-0.5275433,-1.019614,-0.86088127,0.104483105,-0.01609534,-1.4250199
0.09894041,-0.64444196,0.06037951,-2.6078634,-0.17075866,-0.5039821
1.0881157,1.0378506,-0.63086694,0.41808268,-0.6485845,1.0547775
0.2943453,-0.048516113,0.47111568,0.280153,0.19971237,-0.09191214
-0.56930137,0.34406734,-0.56712085,0.20516436,1.0135198,2.0777068
0.5044282,0.5354851,-0.034473777,0.905318,2.4806733,1.4395852
-0.39380306,-0.19178104,-0.039169427,0.21842432,1.6415403,-0.23469298
-0.45145243,0.38709754,-0.3771084,0.1805714,-0.20721737,0.60385185
-1.8140093,-0.29020107,-1.1562365,1.0610647,-0.3591736,0.14703092
0.2598033,1.0206163,0.053050075,-1.6599817,2.6019092,-0.8651245
-0.8146264,0.6377467,-0.14840634,0.53628933,0.1896402,2.4739866
0.34987813,1.1536556,0.5473338,1.3971475,-0.5368187,-0.7750548
