day,mixed_setting,mixed_time,night,rural,urban
-9.473534,-0.6950486,-1.1902406,0.6645936,2.1131601,0.9726145
-2.8447905,-1.7141179,7.38389,-0.37383503,-4.827796,-6.1277194
-5.2045517,6.223142,-21.411348,1.0070149,-12.153268,-7.803237
-31.67259,-1.1704416,-3.2284186,1.6807241,-1.0048945,0.94811475
3.4952433,9.328576,-0.58512455,-6.8757887,-17.227219,0.86555654
7.5019464,-1.3971192,2.3174908,1.4051936,-1.5410358,-0.7146324
-0.16017817,7.383588,-12.702683,-4.506234,-17.447332,1.345916
-10.583848,-3.8313756,-2.913366,-7.787653,-7.524096,-2.8010263
-2.8965158,-1.4861808,12.903015,-2.7361736,-0.5314843,1.4943119
-12.410536,-0.3192123,-3.7819924,-2.4598203,-3.0483234,-8.089596
-15.967336,7.8146853,-23.014677,-0.43135375,7.3526506,0.8695198
-2.3787856,-7.28255,-3.119665,1.5585637,2.7990456,-4.2997217
-7.3343115,7.9635825,-2.4560606,1.6300519,-2.0156758,2.4514866
19.106651,-1.3657986,-2.407226,1.8611445,3.483866,-2.8499842
-0.6986873,-10.225348,-24.842585,0.9857346,-3.1703596,-6.262473
-40.175354,13.208814,-11.007854,0.9315584,6.234504,-0.15501626
-7.8581185,-1.3901552,0.26832312,0.7848194,4.023062,1.1492975
-5.809786,-3.2525752,-3.3943808,-1.2743245,1.2618356,-1.8148862
-5.9218063,-1.6791353,0.5445231,2.6308594,-1.1897604,1.460226
-10.847391,-12.451985,1.200906,-0.28352797,-21.643183,-2.7043483
1.5482587,-2.742249,2.488866,0.71784216,7.181076,1.6915919
0.8470019,-1.8450696,-4.8224626,-3.439753,19.106651,-4.556442
-17.249138,-1.714946,-11.775044,0.4824145,-0.6385859,-0.26755172
-0.8285463,3.0394528,-3.1703038,1.8013086,-34.697323,-5.889754
-21.517927,17.93572,-1.9861642,-2.4438474,-4.045077,1.2617441
-42.454247,1.8875637,-1.1200418,-6.6925545,-2.0535219,0.22945848
5.170825,-3.1263652,-8.181305,1.0641426,-5.805766,-0.48585182
3.0174818,-2.5232208,-1.5110307,2.2493322,-6.6721654,-3.8952649
-16.881433,1.6842358,-7.5257077,-3.051559,-27.485043,-6.6925545
-24.92203,0.22554821,-14.55182,1.5490903,4.9966707,1.4700189
-7.8362746,4.918149,-13.646004,-2.051816,-15.937197,1.5938587
-20.323227,-4.3122544,-15.034834,-0.18317372,-6.5185328,-0.9692866
-3.880828,-0.7402866,0.645671,1.5316877,9.628655,-0.062429633
-0.6819138,-2.5932417,0.1835323,1.401553,2.3288827,-4.3243446
3.1464152,-11.0700445,-12.064449,-0.059164803,-4.435527,-1.2260181
-2.1237664,-6.1531363,2.1962512,1.7474518,1.775126,-2.0747006
8.608725,-2.645788,0.2542794,-0.52121514,-0.5269565,-5.222281
-5.1515775,1.9765503,-12.322357,-2.7187362,-17.96911,1.4670153
0.23201981,-1.0799018,4.31082,-0.65216607,-14.563499,-5.6185994
-2.2555034,1.1710632,15.625365,-7.5591354,5.8587174,-5.063383
8.529798,2.1271732,-10.934098,2.121582,-24.238092,2.3751922
0.5858526,2.6045437,0.09247051,-0.017947389,-12.193757,-0.98382384
4.627108,4.232858,-0.6548836,0.18120661,-0.4605972,-0.107245915
-8.286198,-13.538292,-0.599253,2.0822167,-3.4074821,-1.4883201
-38.636677,-3.6478877,2.7400618,0.5943942,-17.84633,-0.71027046
-21.174839,18.839567,-0.41133106,0.47206935,-2.551379,-8.624568
-8.28709,0.92286354,-4.5981874,-1.4883201,-15.041656,0.97530144
2.7990456,-0.2421319,-1.681263,-6.1302805,-5.312512,-2.7187362
1.2237427,4.753797,-0.8772404,-1.3436954,-12.762515,-2.2990308
-20.68814,-8.181305,-13.182589,1.2796768,5.7783756,0.942578
-6.8114433,-1.6907877,1.8023528,-4.0779514,-11.361545,1.0249176
-31.29955,-3.561414,-2.0365198,-4.8427653,-3.880828,-3.7626119
-3.5971189,-0.22753066,-13.360218,0.9234996,1.9413087,1.4058765
-34.906822,3.0841017,-2.6002152,-2.9543025,2.1924496,0.78556657
-0.962389,-3.5057447,-15.209574,0.2738163,-23.541752,-5.453204
0.7179805,-3.7805333,-2.537854,-5.7131224,0.54064864,-0.42922956
-1.2327192,-11.882944,0.61969876,1.4171844,-6.6573167,0.9514931
-14.5971,-4.2961392,1.4901627,0.9464302,-7.3887205,1.1082562
-1.8779126,-7.6036787,-0.7391118,-4.7155333,-7.0956135,-3.051559
-30.10512,0.5235361,-10.699303,-0.9144784,-15.868607,1.6750184
2.6413774,-4.267674,-14.227638,-2.5945528,2.9596813,0.49735385
2.6080427,4.2713537,-11.882944,-2.0757027,-2.066477,-0.3913408
-32.81569,-1.7955661,2.3757749,1.3406192,-0.6289084,1.6844757
-40.865463,-14.980537,1.7398728,-0.15364851,-7.677648,0.16333714
-0.12893006,2.6289477,4.930944,-4.140523,-3.767901,-3.5072815
-1.6559758,-5.5007977,4.1172504,-1.1900929,1.1318784,-0.4670227
0.43076804,0.47080746,-23.933367,-2.6337755,-17.021317,1.3287203
2.5429885,-3.9495738,-17.675964,-3.6226718,-10.513889,-0.06545882
-12.153268,0.10763865,-2.9435313,-0.13311014,21.664557,0.98068446
6.7727675,-8.221516,-1.4055299,1.0471985,-8.382083,-2.6840844
4.5527034,0.46814796,2.7185721,-2.0747006,-7.1711264,2.1597683
-3.320766,-1.5436401,4.2258716,-0.4772144,6.589401,1.3940381
-22.032284,-3.6393466,-1.0633717,1.4700189,2.041966,0.8378866
7.1531067,0.12524603,3.8207781,-3.879157,-6.8114433,0.58755803
8.167399,-1.6742073,15.245756,-0.052655634,3.6753945,0.9378216
-12.634221,-3.8566957,-2.0178716,1.5971953,-24.805193,-1.8609008
-6.9433208,-3.2755775,-0.790929,2.1210375,-22.438755,1.1091365
-0.35693073,2.434095,-20.04613,-5.1217904,-23.817724,-2.9391868
2.4503286,-3.6586554,2.623629,-0.7205405,-17.327703,-5.814498
19.664783,0.6963309,-23.749006,-5.4153876,-5.8000083,-1.1567463
5.682355,1.6469471,0.32711396,0.95602155,-3.5606422,-0.023788694
3.167985,-3.146284,-2.6113791,-3.7240994,-3.538619,-4.636012
-12.015858,3.2430215,0.1891894,-1.2466025,2.121602,1.4935437
-3.6012008,14.258542,-4.103913,-4.4924636,3.8275523,-2.9516182
1.4132138,-2.4641223,21.06461,1.769179,-6.2998757,-2.8159332
-10.849539,-9.014987,-11.984133,1.345916,-23.195713,-5.1217904
-0.5304242,-11.579249,-1.6429787,-3.2865045,1.3685035,0.5943942
9.955888,-0.18246508,-14.306716,-2.792533,4.668464,1.8013086
-12.372388,-0.623358,-1.4852468,0.22945848,-0.106579974,1.900529
-21.574606,-1.1092021,-1.2718341,-0.6742024,0.4553435,1.4171844
-12.829721,0.87942183,3.7694855,2.5890167,-33.308456,1.1079587
0.7736461,-2.040208,-4.4385405,1.0614222,3.081794,-2.7057476
-15.7739315,-2.0178716,-0.6317566,0.21180245,0.58156323,1.0404981
2.5115628,-16.188404,-4.233657,-6.530657,-33.818516,0.8304092
-1.6729591,-5.123878,-7.5294037,-7.6635537,2.6413774,-4.5840716
-1.821507,-3.3466353,-1.8033526,1.2170167,13.973067,-2.2204316
-4.295451,-2.8815475,-15.199103,-3.6660066,-7.2461057,-3.7838101
-32.857018,-0.33186692,-2.647974,-1.3368415,-30.251255,0.12076286
-3.689385,16.788221,0.11013424,-4.854724,-4.5363216,1.0871766
1.1875342,-3.5872006,1.0375962,-0.5942537,-12.295959,-6.8757887
-1.9430368,-0.20671566,1.6287183,-3.079049,22.821625,0.5899917
-9.484393,-1.1094778,-1.3915194,-7.803237,0.5406547,-1.5167857
-1.9778178,-3.679759,1.2818727,-0.37291038,-3.6544619,-8.75803
5.8587174,3.4356105,-0.15973571,-5.222281,3.9527087,3.118586
-27.996021,-9.938011,-8.047964,-0.48126405,-23.2315,-3.4290836
0.37864175,-3.3455255,-3.2374523,2.1597683,-18.981873,1.4682311
1.0690736,-1.4348656,-11.73543,0.802706,7.6017714,-4.8427653
7.700495,-2.6496923,4.8159046,-0.02103698,-8.395681,1.0993675
7.7277813,2.7400618,-22.50924,-2.981886,-11.92196,0.5525264
-11.0532055,-1.152364,-25.414635,1.0333482,-6.488635,1.0406253
-6.488635,-8.980725,-1.2023966,1.7161856,-1.9715613,-5.596562
9.877733,-1.6054871,-15.920579,-5.482864,8.007837,-0.18080492
-5.2981725,0.01256584,0.77683663,-4.945901,1.2471088,-4.01486
-11.650962,-2.537854,1.3496922,0.098619826,5.3675737,-4.3255773
-4.9779167,2.5385344,-13.179184,1.9815551,3.444278,-2.3811805
-0.045297813,-3.3123307,-11.366464,2.168279,1.0590224,-0.5969664
-10.710225,-3.3509486,-20.426779,1.4923211,-2.5973654,-2.3098204
-2.0932803,1.3624707,0.34855095,-2.6497512,-27.597857,-3.822719
-4.667362,0.6482959,2.9342866,1.088615,-1.337918,1.0370096
-3.611261,0.06005956,15.082594,1.3970433,-2.6483464,-3.6024396
-12.375999,3.9570336,5.0075374,-5.770182,-1.4415865,-3.2237449
1.9296871,-2.4939566,-25.770016,-3.906594,-5.2467256,-3.1887078
0.6499949,-11.749043,6.5036206,-3.7812266,6.1191254,-4.4853125
0.07980734,-2.6355734,-15.617377,-4.99595,-17.175028,1.13654
-10.5852785,1.2529435,-12.553788,1.3896258,0.6519757,1.8611445
-2.8008897,-5.4578714,-12.698498,-5.436172,-2.546346,-2.5086303
-0.37185907,-5.6734033,6.632461,-3.1814165,-3.2194095,-3.625731
-35.183216,-1.693267,-4.1577287,-3.7838101,-7.5794024,-3.7710595
-31.249094,-1.9664152,-2.869311,1.6757288,-11.890359,0.6410081
-41.18732,-2.9595208,-25.03145,1.1492975,17.637228,-4.387584
1.9660109,-0.4665019,0.96713763,-0.7146324,-17.78587,1.8253795
0.5599406,0.5517149,0.22173952,-0.83184016,-4.624097,-0.51023346
-21.393404,-0.31655365,-14.411646,1.0604594,-23.994463,1.2239938
-34.697323,-3.7691338,-18.460474,0.8532165,-11.033032,0.4430402
-31.229692,-3.1448205,-3.4677038,-1.0402753,-4.945873,0.92828923
22.821625,0.2024054,16.788221,1.8144807,1.3276248,-1.3954297
1.1838459,-16.155176,7.8146853,0.9788941,-1.6208619,1.7808889
3.8275523,-1.4508944,-22.990784,-3.5703406,7.1461296,-4.3206043
2.6477427,5.1141415,-0.19094092,0.8378866,-5.2045517,-2.2436693
-12.219629,-1.0735896,18.286585,-5.2823253,2.4813612,-3.081017
-7.818968,11.518431,18.533962,-0.15121697,-9.053016,-4.979724
2.7972317,-1.6568757,-13.330339,1.9012121,10.149806,-3.0285373
