,lr_history,train_total_loss_hist,train_trans_loss_hist,train_rot_loss_hist,train_hitch_loss_hist,train_acc_yaw_loss_hist,train_epoch_loss_history,rmse_train_history,val_total_loss_hist,val_trans_loss_hist,val_rot_loss_hist,val_hitch_loss_hist,val_acc_yaw_loss_hist,val_epoch_loss_history,rmse_val_history
60,8.567415730337079e-07,1.8668451,1.7970159,0.00073965546,0.06539133,0.00073965546,,,0.017608054,0.002715356,0.00011086771,0.014227493,0.00011086771,,
61,8.707865168539327e-07,1.6989342,1.6944025,0.00031591582,0.0026362888,0.00031591582,,,0.017760504,0.005394316,2.2998363e-05,0.012228197,2.2998363e-05,,
62,8.848314606741573e-07,2.4888253,2.3858552,0.00040098708,0.100564286,0.00040098708,,,0.0053240815,0.0016931068,2.4472585e-05,0.0034841395,2.4472585e-05,,
63,8.98876404494382e-07,3.5117748,3.49652,0.0008897262,0.009916382,0.0008897262,,,0.007891861,0.0032964605,5.0306626e-05,0.00429356,5.0306626e-05,,
64,9.129213483146068e-07,1.2528514,1.2472882,0.000786725,0.0008426523,0.000786725,,,0.013702378,0.0036479547,0.0005212209,0.0069270977,0.0005212209,,
65,9.269662921348314e-07,1.17604,1.0943761,0.00012436774,0.08091782,0.00012436774,,,0.017107602,0.007463584,0.00012818712,0.008874894,0.00012818712,,
66,9.410112359550562e-07,0.68481135,0.61110675,0.0006019125,0.07009317,0.0006019125,,,0.012856317,0.0053712646,2.5612946e-05,0.007331375,2.5612946e-05,,
67,9.55056179775281e-07,1.0369989,0.987179,0.00071303995,0.04554166,0.00071303995,,,0.0082157245,0.0013037839,3.561457e-05,0.0066982536,3.561457e-05,,
68,9.691011235955058e-07,1.0465088,0.98340863,0.0021172573,0.0503966,0.0021172573,,,0.00521735,0.00068091135,3.6677706e-05,0.0043163723,3.6677706e-05,,
69,9.831460674157302e-07,2.1776578,2.1624658,0.0010967314,0.008611703,0.0010967314,,,0.0038262566,0.00053383573,5.7896643e-05,0.002945041,5.7896643e-05,,
70,9.97191011235955e-07,1.7628107,1.7528391,0.0009548336,0.004242524,0.0009548336,,,0.08039969,0.00088425324,6.188779e-05,0.07914411,6.188779e-05,,
71,1.0112359550561797e-06,3.4252212,3.412254,0.0015805014,0.0034840067,0.0015805014,,,0.009600016,0.0009063366,7.0444315e-05,0.008271014,7.0444315e-05,,
72,1.0252808988764046e-06,1.8469926,1.8333209,0.0010754163,0.007219277,0.0010754163,,,0.022959946,0.00089705957,2.7769373e-05,0.02189627,2.7769373e-05,,
73,1.0393258426966292e-06,2.5612733,2.5410702,0.0014674849,0.011398226,0.0014674849,,,0.00219004,0.0013994339,9.182211e-06,0.00073551293,9.182211e-06,,
74,1.053370786516854e-06,1.2523472,1.2132938,0.00088602543,0.03373724,0.00088602543,,,0.008043712,0.0046422346,2.057238e-05,0.0032780434,2.057238e-05,,
75,1.0674157303370785e-06,3.2866976,3.2728832,0.00026685686,0.012213512,0.00026685686,,,0.02627217,0.0014469137,2.5628765e-06,0.024809878,2.5628765e-06,,
76,1.0814606741573033e-06,2.94579,2.9335566,0.0017081378,0.0019848642,0.0017081378,,,0.019255692,0.002190587,2.9133334e-05,0.016890306,2.9133334e-05,,
77,1.095505617977528e-06,1.9826008,1.8408341,0.0005968409,0.13818562,0.0005968409,,,0.012494947,0.00649594,9.0441645e-06,0.005944742,9.0441645e-06,,
78,1.1095505617977528e-06,3.0987198,3.0910146,0.000376591,0.0054455656,0.000376591,,,0.010380256,0.0015117368,4.1150506e-06,0.008843829,4.1150506e-06,,
79,1.1235955056179777e-06,3.652288,3.4670463,0.0003425582,0.18318622,0.0003425582,,,0.0036358773,0.00077878335,7.4991735e-06,0.0028120987,7.4991735e-06,,
