,loss_history,rmse_train_history,rmse_val_history,std_train_history,std_val_history
0,1.133350133895874,1.5424292,1.6808184,1.6808184,1.6591187
1,1.7424942255020142,2.0606096,2.1684146,2.1684146,2.0902665
2,0.08951990306377411,0.862494,0.9689953,0.9689953,0.9415517
3,2.2387678623199463,1.1067703,1.2322298,1.2322298,1.0622091
4,0.1586645543575287,1.349637,1.5784379,1.5784379,1.533316
5,0.03243275731801987,0.39606273,0.4612689,0.4612689,0.45817015
6,0.164755716919899,0.3324493,0.34520438,0.34520438,0.34347117
7,0.12256965041160583,0.28482753,0.3061638,0.3061638,0.28836232
8,0.0057103983126580715,0.28252855,0.30461594,0.30461594,0.28531393
9,0.0050964877009391785,0.23160882,0.25270906,0.25270906,0.24116114
