,loss_history,rmse_train_history,rmse_val_history,std_train_history,std_val_history
0,0.7968820333480835,2.2363522,2.3162525,2.3162525,1.96607
1,0.09750011563301086,1.0314888,1.0893253,1.0893253,1.0561423
2,0.11352741718292236,1.3122647,1.2784055,1.2784055,1.2602793
3,0.36537617444992065,1.7630713,1.8845146,1.8845146,1.79249
4,0.03180588036775589,1.6404047,1.6563389,1.6563389,1.6534051
5,0.004418423864990473,0.4216851,0.41625687,0.41625687,0.41263643
6,0.019240401685237885,0.6568785,0.6302017,0.6302017,0.5702494
7,0.125574991106987,0.3974898,0.42801335,0.42801335,0.41907164
8,0.004115837160497904,0.34554058,0.3182366,0.3182366,0.27025196
9,0.001387630240060389,0.40150025,0.4029863,0.4029863,0.4016404
