,loss_history,rmse_train_history,rmse_val_history,std_train_history,std_val_history
0,0.011781728826463223,1.9425068,2.0000234,2.0000234,1.900303
1,0.0010171318426728249,1.3656962,1.2996168,1.2996168,1.1914554
2,0.012425599619746208,1.0943055,1.1401662,1.1401662,1.1341938
3,9.48904053075239e-05,0.9567816,0.99115175,0.99115175,0.956272
4,0.0007018589531071484,1.1485865,1.3035041,1.3035041,1.233664
5,0.00010589422163320705,0.4917888,0.5882713,0.5882713,0.5794309
6,0.20386680960655212,0.43456587,0.44986725,0.44986725,0.41817015
7,6.289460725383833e-05,0.40016174,0.46390626,0.46390626,0.46387932
8,0.02501828595995903,0.35490263,0.36483175,0.36483175,0.35621697
9,0.0011561103165149689,0.29451826,0.3371844,0.3371844,0.33045027
