,loss_history,rmse_train_history,rmse_val_history,std_train_history,std_val_history
0,0.03373786062002182,1.8831064,2.014182,2.014182,1.5271167
1,1.5811806917190552,1.8342073,1.8007516,1.8007516,1.7967762
2,0.1996389627456665,0.89807814,0.9678477,0.9678477,0.9076134
3,0.2698781192302704,3.395641,3.346305,3.346305,3.296342
4,0.19662852585315704,1.7108932,1.7075654,1.7075654,1.4529212
5,0.02091122791171074,0.5314648,0.57110906,0.57110906,0.56892747
6,30.27538299560547,0.76281077,0.7587992,0.7587992,0.4958552
7,0.09824685752391815,0.62225145,2.0932305,2.0932305,2.089917
8,0.005550220608711243,0.41132244,0.44583285,0.44583285,0.44438663
9,0.0021630730479955673,0.4451019,0.4993674,0.4993674,0.44899362
