,lr_history,train_loss_history,train_loss1_history,train_loss2_history,train_epoch_loss_history,rmse_train_history,val_loss_history,val_loss1_history,val_loss2_history,val_epoch_loss_history,rmse_val_history
4119,1.750327140696429e-05,0.008270914,0.0019763217,0.0062945923,,,0.002283378,0.00083394616,0.0014494318,,
4120,1.748695561635718e-05,0.013201123,0.0007235252,0.012477598,,,0.0022729624,0.000643838,0.0016291243,,
4121,1.7470636799618774e-05,0.003471433,0.00043114094,0.003040292,,,0.0040543363,0.00090386666,0.0031504699,,
4122,1.7454314976605842e-05,0.004046428,0.0022974652,0.0017489629,,,0.0028677918,0.00028079574,0.0025869962,,
4123,1.74379901671788e-05,0.008897945,0.0011043627,0.007793583,,,0.012154423,0.0008382681,0.011316155,,
4124,1.742166239120169e-05,0.0057286783,0.00041136396,0.0053173145,,,0.009766512,0.0012953354,0.008471176,,
4125,1.7405331668542196e-05,0.002890202,0.0004194025,0.0024707995,,,0.003949848,0.0012403217,0.0027095263,,
4126,1.738899801907155e-05,0.0034156698,0.0022541685,0.0011615014,,,0.0063056108,0.0010125414,0.0052930694,,
4127,1.737266146266456e-05,0.0039811344,0.00043762158,0.0035435127,,,0.0020689159,0.00072095136,0.0013479645,,
4128,1.7356322019199583e-05,0.0039018206,0.0017531018,0.0021487188,,,0.0075714258,0.0020338632,0.0055375625,,
4129,1.7339979708558465e-05,0.0052436218,0.0018179838,0.003425638,,,0.010267841,0.0013694414,0.0088984,,
4130,1.7323634550626565e-05,0.053804416,0.0023200584,0.051484358,,,0.0029278563,0.0008755594,0.002052297,,
4131,1.730728656529269e-05,0.0083040465,0.00091284857,0.007391198,,,0.007873755,0.00072051206,0.007153243,,
4132,1.7290935772449094e-05,0.008505541,0.00044389078,0.00806165,,,0.0036631448,0.00060659327,0.0030565516,,
4133,1.7274582191991442e-05,0.015146824,0.0017245825,0.013422241,,,0.002652057,0.0015363739,0.0011156831,,
4134,1.7258225843818805e-05,0.025458377,0.0024821616,0.022976216,,,0.00076384714,0.00032249052,0.00044135665,,
4135,1.72418667478336e-05,0.023064887,0.00074349873,0.022321388,,,0.0070914184,0.0007166457,0.0063747726,,
4136,1.7225504923941608e-05,0.007541174,0.000213339,0.007327835,,,0.004830264,0.00042834014,0.004401924,,
4137,1.7209140392051917e-05,0.017862648,0.0011492051,0.016713442,,,0.0048913443,0.0017989792,0.003092365,,
4138,1.7192773172076914e-05,0.02712459,0.0008620049,0.026262585,,,0.0031355075,0.0007858441,0.0023496633,,
4139,1.7176403283932256e-05,0.010456197,0.0006854899,0.009770707,,,0.0061145048,0.0003638437,0.0057506613,,
4140,1.716003074753685e-05,0.003046502,0.00087240373,0.002174098,,,0.0013003347,0.0004169249,0.00088340987,,
4141,1.7143655582812817e-05,0.016597344,0.0006723539,0.01592499,,,0.006461801,0.00036918302,0.0060926178,,
4142,1.7127277809685487e-05,0.04628251,0.0029816858,0.043300826,,,0.0038919803,0.00041562365,0.0034763566,,
4143,1.711089744808336e-05,0.019670682,0.0015621589,0.018108523,,,0.0033515873,0.00025561196,0.0030959754,,
4144,1.7094514517938078e-05,0.007983184,0.0018679192,0.006115265,,,0.0023150246,0.001314682,0.0010003427,,
4145,1.707812903918442e-05,0.0016097305,0.00073597435,0.00087375625,,,0.004300748,0.0013516715,0.0029490767,,
4146,1.7061741031760258e-05,0.016783584,0.0017578166,0.015025767,,,0.0031965617,0.0008956866,0.002300875,,
4147,1.7045350515606544e-05,0.02917241,0.0016206075,0.027551802,,,0.0056143207,0.0016885323,0.0039257887,,
4148,1.7028957510667285e-05,0.0338283,0.0028125306,0.03101577,,,0.009637661,0.001176753,0.008460908,,
4149,1.701256203688951e-05,0.011294168,0.0003963053,0.010897863,,,0.0048942277,0.0005132781,0.00438095,,
4150,1.6996164114223257e-05,0.0007766088,0.0005640263,0.00021258253,,,0.00315781,0.00073349685,0.0024243132,,
4151,1.697976376262155e-05,0.0055301804,0.0013213762,0.004208804,,,0.004033801,0.0010718256,0.0029619758,,
4152,1.6963361002040347e-05,0.018236984,0.0047158273,0.013521157,,,0.009574161,0.0006901249,0.008884036,,
4153,1.694695585243856e-05,0.014350695,0.00097074115,0.013379954,,,0.010839404,0.0026051626,0.008234241,,
4154,1.6930548333778003e-05,0.02609002,0.0016276042,0.024462417,,,0.00792912,0.0012310417,0.006698078,,
4155,1.6914138466023364e-05,0.0020486356,0.00069517305,0.0013534626,,,0.0025351688,0.00048539377,0.002049775,,
4156,1.6897726269142195e-05,0.01054236,0.00071752106,0.009824839,,,0.0052764644,0.00061548816,0.004660976,,
4157,1.6881311763104878e-05,0.01383458,0.0011786178,0.012655962,,,0.0072055953,0.0006412476,0.0065643475,,
4158,1.6864894967884612e-05,0.007239513,0.00045915224,0.006780361,,,0.001967901,0.0006626092,0.0013052918,,
4159,1.684847590345738e-05,0.008011833,0.0007933229,0.0072185104,,,0.0021075057,0.00030404615,0.0018034596,,
4160,1.6832054589801925e-05,0.0024225134,0.0004921631,0.0019303504,,,0.0014804509,0.0009185028,0.0005619481,,
4161,1.681563104689972e-05,0.03040306,0.0007745571,0.029628504,,,0.003948669,0.00046742643,0.0034812423,,
4162,1.6799205294734957e-05,0.0029020878,0.0015462362,0.0013558515,,,0.0022837576,0.0003565175,0.0019272402,,
4163,1.6782777353294517e-05,0.00946117,0.00094663945,0.008514531,,,0.001800887,0.0006466428,0.0011542443,,
4164,1.676634724256795e-05,0.006527759,0.0007887839,0.005738975,,,0.002181338,0.00066152366,0.0015198143,,
4165,1.674991498254743e-05,0.048488516,0.0028889216,0.045599595,,,0.0018439429,0.000575537,0.0012684059,,
4166,1.6733480593227758e-05,0.014167195,0.0017552421,0.012411953,,,0.0013853076,0.00068001857,0.000705289,,
4167,1.6717044094606326e-05,0.012693934,0.00037870236,0.012315231,,,0.003305968,0.00043772813,0.0028682398,,
4168,1.6700605506683086e-05,0.015889097,0.0009089912,0.014980106,,,0.0022796772,0.00036494515,0.001914732,,
4169,1.668416484946054e-05,0.0638783,0.0014055828,0.062472712,,,0.0018768659,0.00034287898,0.0015339869,,
4170,1.6667722142943708e-05,0.0032817887,0.0011174569,0.0021643317,,,0.00222125,0.00056891504,0.001652335,,
4171,1.6651277407140086e-05,0.005626022,0.0011558847,0.0044701374,,,0.0036261354,0.0015674669,0.0020586685,,
4172,1.663483066205966e-05,0.0053122723,0.0012459806,0.0040662917,,,0.010209194,0.0013341227,0.008875072,,
4173,1.6618381927714863e-05,0.005376197,0.0005736003,0.0048025968,,,0.0026704972,0.00048429624,0.002186201,,
4174,1.6601931224120526e-05,0.003901137,0.00043516292,0.0034659742,,,0.0050202506,0.0012403077,0.003779943,,
4175,1.6585478571293893e-05,0.0027761445,0.0005088252,0.0022673192,,,0.0025528956,0.0003316335,0.002221262,,
4176,1.6569023989254583e-05,0.00052144204,0.0003862342,0.00013520784,,,0.012664803,0.0006482741,0.012016529,,
4177,1.655256749802455e-05,0.005355957,0.00037109852,0.0049848584,,,0.0032213582,0.0010526755,0.0021686826,,
4178,1.6536109117628086e-05,0.041683093,0.00071158906,0.040971503,,,0.00484037,0.00050055486,0.004339815,,
4179,1.651964886809175e-05,0.01982272,0.0005186101,0.01930411,,,0.0017714666,0.00032614655,0.0014453201,,
4180,1.6503186769444417e-05,0.0023207986,0.0007469048,0.0015738938,,,0.008066117,0.0009897058,0.007076411,,
