10_0_N,10_0_P,20_10_N,20_10_P,30_20_N,30_20_P,50_30_N,50_30_P
4.083809,-10.323686,2.117058,-2.0025396,0.14232406,1.6673635,-1.0657144,2.6146371
4.781657,-6.795824,3.9740224,3.5046809,-2.0182166,-0.44404253,-2.6262589,5.431588
6.0622663,2.8056004,8.837081,-1.1084867,-0.16527691,11.014192,2.7878065,2.9395528
4.562898,0.08599293,0.066189654,-3.1018167,4.288288,0.9699483,-0.6361535,6.053386
-0.045631956,-3.6680658,-0.47774866,-0.5115965,4.334624,0.6024209,-0.60307837,1.546283
8.9104595,0.58944166,3.590772,2.1218152,1.6148223,1.8692468,-0.3392179,2.677936
10.736045,0.875501,4.4491305,5.782657,-1.5175723,0.65984577,-0.9503559,1.4049186
-2.1217132,1.4754262,2.6765025,3.38752,-0.5512526,8.4162,2.026493,4.302189
4.2222333,0.41256174,1.6020498,-0.70220315,-0.25142267,-0.0451817,-0.8059076,3.5043104
1.6000042,0.66985667,6.7145724,-0.89002997,-0.23991379,0.1063819,0.6412147,5.5230036
6.0641036,-1.6284388,8.222042,-0.9598242,-0.78655773,0.15230125,0.45895112,3.3194888
4.710266,-2.9058924,-0.25031275,9.987337,-0.55198514,10.193551,-2.4860077,2.7339504
6.84392,3.1237156,8.339846,-2.00102,-0.559471,1.3052081,1.0093789,6.5061407
4.966339,-0.86270535,3.972391,3.069738,-0.8903117,0.52191865,3.4656787,3.5960977
7.0035214,-2.138089,3.47896,-1.7922953,-0.07658008,1.1883111,0.9941442,5.6305346
-5.388802,1.7639999,-0.4668622,4.0748487,0.9319178,2.2925715,-1.9732586,1.4682549
4.378309,5.20813,1.9914731,4.276567,0.14879736,1.0262957,-2.180811,5.740265
5.6201015,-1.2450379,3.6149595,-0.38217723,-0.7763773,-0.6735437,1.750311,3.9260917
-1.1618125,-3.2189238,3.8830118,1.8997402,0.034185097,-0.29474485,0.87722504,1.4749656
-4.624579,-6.382529,0.29938936,4.533366,-2.104557,1.7517796,-0.27082723,3.792855
7.9999123,-1.2205558,6.191665,-2.2118585,-0.080869436,0.13143504,-1.8417639,4.218502
-2.984239,-2.6896734,3.209149,-1.6514577,-1.2705466,0.88169885,0.8451232,2.797338
-2.3574162,0.6750002,1.700186,-2.5151982,3.7660995,7.1452465,0.35782677,2.1180859
-4.712826,5.0164866,4.644807,-0.021535585,-2.022079,-0.7626196,3.367775,2.738093
1.7614639,5.762965,3.2641678,2.0714092,4.260894,-0.16743354,-1.4693307,2.726263
2.761777,-5.6117835,1.4367951,1.8997197,4.4909687,0.5703481,3.0139608,3.1769018
6.7537136,-7.0156417,3.9212422,2.7615402,-0.82999086,0.7875942,-0.06489704,4.1289926
1.8038174,5.1098785,2.0860336,1.4126794,-0.0030189434,-0.3567015,0.16542718,3.5024183
1.8239195,2.7153397,6.104194,4.4688168,-1.0664161,-1.049455,1.553704,1.5800924
3.4382424,-1.8862258,0.49988616,3.5357454,-0.20626317,8.644648,3.7629833,2.7334654
-5.1648993,-8.546724,0.6620425,4.3402734,1.275811,-0.70296985,1.2235429,3.9880977
-0.31290033,1.9181176,-0.32708237,-0.3724775,-0.38784203,-0.6118569,-0.87222195,1.3420467
4.8513885,-0.37165064,6.8592505,-0.90592635,-2.3071525,1.3376771,-2.0251987,3.5010967
5.7452927,-1.8626894,1.769702,1.3918123,-2.0063937,0.79211575,-1.1496881,4.517753
8.947962,8.755961,0.56991434,0.9940708,-0.39293733,2.2279308,1.4649457,4.7845097
-7.2394776,-5.2127857,1.3318108,-1.414025,-0.6639268,1.660815,0.28085396,0.5869489
