,lr_history,train_total_loss_hist,train_trans_loss_hist,train_rot_loss_hist,train_hitch_loss_hist,train_acc_yaw_loss_hist,train_epoch_loss_history,rmse_train_history,val_total_loss_hist,val_trans_loss_hist,val_rot_loss_hist,val_hitch_loss_hist,val_acc_yaw_loss_hist,val_epoch_loss_history,rmse_val_history
43919,9.458146671619033e-06,0.00033331566,0.0002620251,1.5200164e-06,3.0625648e-07,1.3892861e-05,,,0.00031346385,3.418253e-05,1.2845832e-06,1.3338198e-06,5.5332588e-05,,
43920,9.45646189293582e-06,0.00011829519,5.5234897e-05,1.5596021e-06,7.11612e-07,1.2157816e-05,,,0.0002731556,0.00014495073,7.1019457e-07,4.345311e-06,2.4629873e-05,,
43921,9.454777266393219e-06,0.00013793762,7.4868825e-05,7.1882954e-07,4.6156092e-07,1.2377681e-05,,,0.0002455137,9.308424e-05,7.685905e-07,1.5165886e-06,3.0028852e-05,,
43922,9.453092791997465e-06,0.0002038157,0.00017588671,2.031859e-06,8.4626197e-07,5.0101726e-06,,,0.00027376425,6.4259926e-05,9.769233e-07,3.1154375e-06,4.1082396e-05,,
43923,9.451408469754788e-06,8.706548e-05,5.927564e-05,1.1813265e-06,1.4454137e-06,5.032618e-06,,,0.00013921809,3.8591166e-05,5.513996e-07,9.348087e-07,1.9828141e-05,,
43924,9.44972429967146e-06,0.00013777008,6.8212255e-05,9.69165e-07,2.3689252e-06,1.3243947e-05,,,0.00055970246,9.678474e-05,3.929715e-06,1.6364325e-05,8.8524735e-05,,
43925,9.448040281753717e-06,0.0006650224,7.2022056e-05,7.82319e-06,2.6429122e-06,0.000116506846,,,6.6718305e-05,1.8252988e-05,3.226167e-07,5.219027e-06,8.584735e-06,,
43926,9.446356416007785e-06,0.00067552953,0.00022905588,8.493313e-06,1.4082586e-06,8.7314416e-05,,,0.00039168677,0.0001371675,1.167799e-06,1.3281464e-06,5.0404662e-05,,
43927,9.44467270243992e-06,0.00022558063,0.0001292633,3.19981e-06,2.1219078e-06,1.8199125e-05,,,0.001585662,0.0012282588,1.5371589e-06,1.2787511e-05,6.86157e-05,,
43928,9.442989141056359e-06,0.00017730001,9.5599105e-05,7.7018507e-07,1.6167248e-06,1.5862799e-05,,,0.0002602622,6.9472444e-05,9.002713e-07,2.540658e-06,3.7469767e-05,,
43929,9.441305731863327e-06,0.0012188691,0.0012019927,9.062878e-07,1.050697e-06,2.9838905e-06,,,0.00031970572,8.458959e-05,1.1136186e-06,3.5099322e-06,4.6098517e-05,,
43930,9.439622474867091e-06,0.000257205,0.00011721495,2.282611e-06,1.1454348e-06,2.7312406e-05,,,0.0002814577,4.177626e-05,1.1288779e-06,3.2821717e-06,4.7054076e-05,,
43931,9.437939370073865e-06,0.00016285696,9.578864e-05,8.1026434e-07,2.6775365e-07,1.319806e-05,,,0.0003031536,3.866621e-05,1.1477829e-06,1.9543153e-05,4.875929e-05,,
43932,9.43625641748992e-06,0.00036822635,0.00020934257,3.6858446e-06,8.30366e-06,2.9378854e-05,,,0.0004736494,6.5783635e-05,2.3971152e-06,2.0401993e-05,7.701333e-05,,
43933,9.434573617121472e-06,0.00022676379,0.000100147074,2.2394056e-06,1.1763516e-06,2.464019e-05,,,0.0004583041,1.2870546e-05,1.9964314e-06,9.4188346e-07,8.849905e-05,,
43934,9.432890968974758e-06,0.00022761004,0.0001273354,1.3131645e-06,7.83694e-07,1.9635558e-05,,,0.0004993476,0.00029158834,8.9378227e-07,8.047468e-06,3.9763592e-05,,
43935,9.431208473056016e-06,0.00015665432,8.630674e-05,2.3316907e-06,1.583541e-06,1.3286471e-05,,,0.00026910426,0.00010690271,8.2437515e-07,1.7320681e-06,3.1929023e-05,,
43936,9.429526129371495e-06,0.00032696791,0.00025330787,2.845007e-06,7.777902e-07,1.4007445e-05,,,0.00023152505,2.3736096e-05,9.146955e-07,1.2994795e-06,4.1114956e-05,,
43937,9.427843937927427e-06,0.00042173432,0.00022359898,6.65629e-06,8.728652e-06,3.6550082e-05,,,0.000113468705,5.0572275e-05,5.702763e-07,3.0601338e-06,1.1853204e-05,,
43938,9.426161898730036e-06,0.00015684709,2.0368669e-05,2.5743434e-06,1.5287208e-06,2.647507e-05,,,0.0001404864,2.2683087e-05,6.5069077e-07,1.5914326e-06,2.3112238e-05,,
43939,9.424480011785574e-06,8.559963e-05,5.841909e-05,8.741605e-07,1.1624445e-06,5.028788e-06,,,0.00012121472,1.9753095e-05,4.9446885e-07,7.787885e-06,1.8635854e-05,,
43940,9.422798277100247e-06,0.00023829217,0.0001684112,1.4213373e-06,4.2979343e-07,1.3605964e-05,,,0.00059389765,0.00044761584,1.222607e-06,2.0546179e-06,2.860092e-05,,
43941,9.421116694680318e-06,0.00014741695,7.1136885e-05,1.5437367e-06,2.0932202e-06,1.4528621e-05,,,0.00034398772,5.031432e-05,1.217056e-06,2.684453e-05,5.3122363e-05,,
43942,9.419435264532019e-06,0.00031863776,0.00016616921,3.720849e-06,1.4692725e-06,2.9455687e-05,,,0.00018403577,6.4619075e-05,9.492589e-07,6.5206887e-06,2.238935e-05,,
43943,9.417753986661553e-06,0.00018067699,0.0001494303,1.1552917e-06,3.975467e-07,5.938771e-06,,,0.00015428061,5.5631397e-05,5.182742e-07,1.3237558e-06,1.9361436e-05,,
43944,9.41607286107519e-06,0.0004206653,0.00022825517,2.3620282e-06,5.5247324e-07,3.7899128e-05,,,0.0003862753,8.472986e-05,2.654491e-06,2.2456184e-06,5.9329068e-05,,
43945,9.41439188777914e-06,0.00032695982,0.00013153847,2.2261477e-06,2.1542326e-06,3.820819e-05,,,0.00032266875,7.564033e-05,1.0558963e-06,3.4428795e-06,4.8505928e-05,,
43946,9.412711066779631e-06,0.00049653655,0.00042138365,3.6996864e-06,8.914162e-07,1.4112364e-05,,,0.00033335984,7.338333e-05,1.086342e-06,2.3220914e-06,5.131362e-05,,
43947,9.41103039808291e-06,0.00010605077,7.517913e-05,8.6557213e-07,9.3744734e-07,5.8137243e-06,,,0.00014898596,2.5507043e-05,6.5617513e-07,5.4112766e-06,2.3482291e-05,,
43948,9.409349881695201e-06,0.00039005984,0.00027575003,3.028737e-06,9.2404963e-07,2.2071401e-05,,,0.0007053105,0.00044693248,1.545482e-06,5.1698255e-05,4.102685e-05,,
43949,9.407669517622728e-06,0.0015315557,0.0012518592,5.2072555e-06,4.0569585e-06,5.4086435e-05,,,0.00021852892,0.00012228343,4.3870097e-07,2.5239558e-06,1.8656568e-05,,
43950,9.405989305871723e-06,0.00034070452,4.9852468e-05,6.6667203e-06,4.7882204e-06,5.5879427e-05,,,0.00015670508,1.8697574e-05,6.959073e-07,4.055867e-06,2.6651147e-05,,
43951,9.404309246448412e-06,0.0002634938,0.00016841377,1.235034e-06,6.8523195e-06,1.7398535e-05,,,0.00016420613,6.625967e-05,6.853765e-07,2.0103514e-06,1.9050145e-05,,
43952,9.402629339359013e-06,0.00013852323,5.7699835e-05,1.471377e-06,8.3528295e-07,1.5703346e-05,,,0.0002925378,7.626698e-05,1.0154833e-06,1.3800884e-06,4.277505e-05,,
43953,9.400949584609778e-06,0.00024655412,0.00017479665,2.0222155e-06,1.6175859e-06,1.362353e-05,,,0.00016969282,3.462398e-05,1.2081472e-06,2.0756219e-05,2.2620896e-05,,
43954,9.399269982206907e-06,0.000117175776,8.188662e-05,1.6042501e-06,6.24526e-07,6.6120774e-06,,,0.00051850616,6.7962326e-05,2.1196552e-06,7.006662e-06,8.828351e-05,,
