,number,value,datetime_start,datetime_complete,duration,params_lr,system_attrs_grid_id,system_attrs_search_space,state
0,0,14.864590644836426,2025-01-08 15:47:49.258820,2025-01-08 15:55:12.484993,0 days 00:07:23.226173,0.0008,0,"{'lr': [np.float64(0.0001), np.float64(0.0002), np.float64(0.00030000000000000003), np.float64(0.0004), np.float64(0.0005), np.float64(0.0006000000000000001), np.float64(0.0007), np.float64(0.0008), np.float64(0.0009000000000000001)]}",COMPLETE
1,1,2.424793243408203,2025-01-08 15:55:12.487004,2025-01-08 16:03:04.202556,0 days 00:07:51.715552,0.00030000000000000003,1,"{'lr': [np.float64(0.0001), np.float64(0.0002), np.float64(0.00030000000000000003), np.float64(0.0004), np.float64(0.0005), np.float64(0.0006000000000000001), np.float64(0.0007), np.float64(0.0008), np.float64(0.0009000000000000001)]}",COMPLETE
2,2,3.6790127754211426,2025-01-08 16:03:04.204550,2025-01-08 16:10:51.425405,0 days 00:07:47.220855,0.0002,2,"{'lr': [np.float64(0.0001), np.float64(0.0002), np.float64(0.00030000000000000003), np.float64(0.0004), np.float64(0.0005), np.float64(0.0006000000000000001), np.float64(0.0007), np.float64(0.0008), np.float64(0.0009000000000000001)]}",COMPLETE
3,3,2.4208180904388428,2025-01-08 16:10:51.427400,2025-01-08 16:18:31.746380,0 days 00:07:40.318980,0.0005,3,"{'lr': [np.float64(0.0001), np.float64(0.0002), np.float64(0.00030000000000000003), np.float64(0.0004), np.float64(0.0005), np.float64(0.0006000000000000001), np.float64(0.0007), np.float64(0.0008), np.float64(0.0009000000000000001)]}",COMPLETE
4,4,10.425552368164062,2025-01-08 16:18:31.748380,2025-01-08 16:26:23.802277,0 days 00:07:52.053897,0.0009000000000000001,4,"{'lr': [np.float64(0.0001), np.float64(0.0002), np.float64(0.00030000000000000003), np.float64(0.0004), np.float64(0.0005), np.float64(0.0006000000000000001), np.float64(0.0007), np.float64(0.0008), np.float64(0.0009000000000000001)]}",COMPLETE
5,5,27.726808547973633,2025-01-08 16:26:23.804277,2025-01-08 16:34:09.976028,0 days 00:07:46.171751,0.0007,5,"{'lr': [np.float64(0.0001), np.float64(0.0002), np.float64(0.00030000000000000003), np.float64(0.0004), np.float64(0.0005), np.float64(0.0006000000000000001), np.float64(0.0007), np.float64(0.0008), np.float64(0.0009000000000000001)]}",COMPLETE
6,6,2.2819766998291016,2025-01-08 16:34:09.977028,2025-01-08 16:41:57.268043,0 days 00:07:47.291015,0.0004,6,"{'lr': [np.float64(0.0001), np.float64(0.0002), np.float64(0.00030000000000000003), np.float64(0.0004), np.float64(0.0005), np.float64(0.0006000000000000001), np.float64(0.0007), np.float64(0.0008), np.float64(0.0009000000000000001)]}",COMPLETE
7,7,1.6576482057571411,2025-01-08 16:41:57.270055,2025-01-08 16:49:45.253300,0 days 00:07:47.983245,0.0001,7,"{'lr': [np.float64(0.0001), np.float64(0.0002), np.float64(0.00030000000000000003), np.float64(0.0004), np.float64(0.0005), np.float64(0.0006000000000000001), np.float64(0.0007), np.float64(0.0008), np.float64(0.0009000000000000001)]}",COMPLETE
8,8,2.844888925552368,2025-01-08 16:49:45.255299,2025-01-08 16:57:43.010037,0 days 00:07:57.754738,0.0006000000000000001,8,"{'lr': [np.float64(0.0001), np.float64(0.0002), np.float64(0.00030000000000000003), np.float64(0.0004), np.float64(0.0005), np.float64(0.0006000000000000001), np.float64(0.0007), np.float64(0.0008), np.float64(0.0009000000000000001)]}",COMPLETE
