,loss_history,rmse_train_history,rmse_val_history,std_train_history,std_val_history
0,0.6213231086730957,1.6138322,1.7085191,1.7085191,1.2666175
1,0.24713365733623505,1.4595013,1.3982326,1.3982326,1.3914776
2,0.08945384621620178,0.73507684,0.7316353,0.7316353,0.7037268
3,3.9117684364318848,2.5182807,2.621695,2.621695,2.287737
4,0.931427001953125,2.2450767,2.4002824,2.4002824,2.3801105
5,0.2591908574104309,0.7596535,0.78550136,0.78550136,0.78290856
6,0.19462087750434875,0.5664497,0.54601073,0.54601073,0.5457328
7,0.045673176646232605,0.45553786,0.5079955,0.5079955,0.5019363
8,0.009763509966433048,0.4155377,0.43619826,0.43619826,0.43350688
9,0.10113029927015305,0.35391572,0.35173562,0.35173562,0.3407058
