,loss_history,rmse_train_history,rmse_val_history,std_train_history,std_val_history
0,0.08105462044477463,1.2923692,1.2085015,1.2085015,1.202852
1,0.015788767486810684,1.4326704,1.3276412,1.3276412,1.1820205
2,0.0563126876950264,1.5704991,1.3957912,1.3957912,1.3953243
3,0.008696996606886387,1.1026286,1.0873816,1.0873816,1.0870069
4,0.007832253351807594,1.0339079,1.0115656,1.0115656,1.0106492
5,0.014810657128691673,0.44490525,0.44621092,0.44621092,0.44613162
6,0.000729751365724951,0.36282158,0.36546236,0.36546236,0.3617829
7,0.007078769616782665,0.39612463,0.36981165,0.36981165,0.368989
8,0.00948120653629303,0.34190813,0.32547832,0.32547832,0.3231626
9,0.002096234355121851,0.33530152,0.32329485,0.32329485,0.3128236
