,loss_history,rmse_train_history,rmse_val_history,std_train_history,std_val_history
0,0.3885563015937805,2.0894978,2.0072536,2.0072536,1.9834121
1,1.043948769569397,1.2153757,1.1280291,1.1280291,1.1271123
2,1.091814637184143,1.1163805,1.0968907,1.0968907,1.0933167
3,1.2828104496002197,1.2449143,1.1619014,1.1619014,1.074401
4,0.17381581664085388,1.2941195,1.1642889,1.1642889,1.1257706
5,0.2894649803638458,0.7440627,0.68229085,0.68229085,0.68087363
6,0.03510774299502373,0.7163728,0.6661394,0.6661394,0.6639126
7,0.03468557074666023,0.6340759,0.60444015,0.60444015,0.6034164
8,0.01329540554434061,0.6127275,0.58808595,0.58808595,0.5871655
9,0.020574480295181274,0.5671951,0.49986023,0.49986023,0.49972254
