,loss_history,rmse_train_history,rmse_val_history,std_train_history,std_val_history
0,0.5337225198745728,2.910494,2.7248473,2.7248473,2.6949515
1,0.07426787912845612,2.7314413,2.7114546,2.7114546,2.6645133
2,0.034943837672472,2.4258225,2.262138,2.262138,2.11655
3,0.021627282723784447,2.1438534,1.9632746,1.9632746,1.838216
4,0.004812656436115503,1.4775796,1.4216183,1.4216183,1.3996477
5,0.04475558176636696,0.9782459,0.95900005,0.95900005,0.95468545
6,0.04651246592402458,0.9068052,0.8943949,0.8943949,0.8943272
7,0.016270408406853676,0.83085626,0.8447165,0.8447165,0.83095014
8,0.023956624791026115,1.048851,1.0375609,1.0375609,0.8867014
9,0.016271909698843956,1.0352203,1.091052,1.091052,0.9564513
