,loss_history,rmse_train_history,rmse_val_history,std_train_history,std_val_history
0,0.28812113404273987,3.507816,3.5208514,3.5208514,3.4697719
1,0.37091219425201416,2.524168,2.0532084,2.0532084,2.042102
2,0.15816770493984222,1.6243618,1.523347,1.523347,1.4916868
3,0.024030759930610657,1.570538,1.4349314,1.4349314,1.3400213
4,0.004658339079469442,1.1002827,1.0346482,1.0346482,1.0293308
5,0.34158387780189514,0.6587031,0.6617607,0.6617607,0.6617603
6,0.005390880163758993,0.61779714,0.6484804,0.6484804,0.6388859
7,0.01613583415746689,0.52167535,0.6220834,0.6220834,0.580405
8,0.0007733311504125595,0.5261276,0.5425497,0.5425497,0.54236275
9,0.0010174412745982409,0.51613885,0.5270677,0.5270677,0.5059888
