,loss_history,rmse_train_history,rmse_val_history,std_train_history,std_val_history
0,0.6971847414970398,2.3029742,2.5314767,2.5314767,2.4156425
1,0.3183533549308777,1.1758316,1.3497269,1.3497269,1.329377
2,0.45221516489982605,2.6613696,1.2903893,1.2903893,1.1304638
3,0.5135999321937561,1.9037514,1.7862282,1.7862282,1.7862281
4,0.17300572991371155,1.3009288,1.3561118,1.3561118,1.2088766
5,0.042218342423439026,0.6949373,0.71964306,0.71964306,0.71223134
6,0.3374951183795929,0.5970559,0.6446378,0.6446378,0.60851985
7,0.052179355174303055,0.4421325,0.7067051,0.7067051,0.70657295
8,0.49719884991645813,0.5500496,0.5673205,0.5673205,0.5270419
9,0.049347490072250366,0.39987823,0.41790745,0.41790745,0.40918142
