,loss_history,rmse_train_history,rmse_val_history,std_train_history,std_val_history
0,0.8289080858230591,2.4940455,2.2913237,2.2913237,2.0286045
1,4.052386283874512,1.6088601,1.5876123,1.5876123,1.5654131
2,0.35985714197158813,0.9710717,0.888011,0.888011,0.83824295
3,0.34036824107170105,0.68850327,0.7091225,0.7091225,0.6725816
4,0.35392433404922485,1.3087256,0.92363864,0.92363864,0.88422257
5,0.00766045181080699,0.6254889,0.592599,0.592599,0.5882624
6,1.5014927387237549,0.68829536,0.8868842,0.8868842,0.8846109
7,0.16003774106502533,0.74382824,0.57848257,0.57848257,0.578185
8,0.03540443629026413,0.516991,0.45549947,0.45549947,0.45177308
9,0.25901076197624207,0.42118612,0.54032016,0.54032016,0.53956723
