10_0_N,10_0_P,20_10_N,20_10_P,30_20_N,30_20_P,50_30_N,50_30_P
-3.776948,1.79524,-4.225182,1.196031,-21.282711,-0.8777185,-33.68612,-5.6630497
-1.9871219,0.025751092,-4.159799,4.7855005,-23.458668,1.8186829,-39.29179,-3.9005125
-4.1080084,-0.49159542,-4.6955953,1.4187181,-0.51326305,-1.6559758,-12.682298,6.290505
1.0441344,2.675157,-4.3311996,2.121582,-23.090345,-2.1286027,-12.204444,-3.5778203
-1.9526755,2.2537003,-13.505258,1.6622725,-1.3674515,0.5445231,-8.618837,5.886923
-6.5344834,4.303842,-5.7553844,1.420249,-0.9125627,-1.9917445,-32.374573,-3.5868258
-3.0682988,-2.4530423,-13.355031,7.5206337,-1.9771997,0.89495283,-13.421444,2.0579495
0.8173056,2.9844544,-10.3872595,1.1012621,-26.564636,1.0790606,-38.168015,1.8332124
-4.50676,-3.727906,0.48586035,3.1436508,-30.924686,-1.9353852,-38.604362,-1.5032494
-6.5983562,-1.6887394,-4.2056484,3.9930992,-30.620945,-2.121158,1.3970433,2.4010572
-3.9086442,0.8952738,-5.614242,2.0156057,-3.8824534,1.0323848,-32.570324,15.147203
-0.5055076,1.4224483,-12.367621,2.16977,-5.6634474,0.34056005,-30.57004,5.9610233
-12.261671,3.2297535,-9.94064,1.4199723,-3.137642,2.8334935,-25.770016,3.0448573
-6.207487,-0.46546766,-16.221348,0.44653383,-9.744183,7.8277974,-40.175354,6.1385365
-2.8572571,-2.4970264,-12.115231,6.3043103,-6.0070143,-2.368614,1.345916,-6.488635
-10.331285,0.543178,-11.902956,4.173092,-0.21442695,-2.294947,-2.6337755,3.8275523
-4.112661,-1.4629827,-3.5442414,1.974488,-0.70569855,-0.07694208,-33.462925,6.589401
-2.1736686,2.6001072,-4.6195674,2.4507143,-2.040208,-2.3458045,-11.877261,-3.0937135
1.0545888,2.363068,-0.1714719,1.7774004,-4.729197,-1.9430368,-2.0747006,-3.3123307
-12.643255,1.0821948,-19.188644,-1.5575836,-7.951517,-1.783837,-12.50318,1.9297128
-6.880466,-2.4816499,-10.49698,3.8151019,-10.724054,-0.8871152,-8.455142,-4.3682027
-3.849216,-2.594979,-10.496831,3.0948021,-22.4698,-2.0271215,-14.276508,5.8984556
-2.5945528,-2.391889,-10.494768,-0.9692866,-22.438755,0.515167,-18.188864,-3.779567
0.12076286,-0.43775955,-3.983268,1.6873102,-2.9078999,1.9296871,-17.675964,-2.8265166
-7.486449,2.294319,-3.5156126,4.6046796,-11.984133,1.8908644,-32.590965,6.520532
0.28596646,2.6561747,-11.419156,4.180566,0.48849,1.8093836,-0.9344825,-3.542276
-3.6914191,0.95898837,-4.2900605,0.74141186,-3.783168,1.8072646,-21.820456,15.245756
-5.5041647,-0.22297706,-10.131741,1.74491,-0.93339825,-2.0571966,-31.873014,5.001218
-3.764637,0.8617359,-16.410994,1.9146146,-21.960077,-2.0823197,-31.67259,-3.9495738
-2.497507,0.80695534,-14.609046,0.71761036,1.9012121,-2.2710736,-35.317757,-6.9433208
-1.3188093,-0.7595964,-3.4979045,1.8285927,-23.94635,-2.251268,-31.100704,-3.8213096
-0.553317,-1.3064448,-9.460736,1.9350283,-5.123878,-1.7324945,-0.45143792,9.863472
-8.041913,-1.1952507,-15.232229,0.542486,-14.1836815,-1.4622256,-39.921806,7.1394258
-5.868215,0.17717521,-4.216481,2.1917222,-2.9617507,1.7769129,-25.03145,-4.622774
-4.0501943,1.8093034,-17.887009,10.493851,-13.832395,-1.9463886,-0.8740046,-8.382083
-7.893317,0.8318384,-15.412468,6.6382213,-0.08770816,0.031102972,1.1694069,-2.3661036
-1.3884622,3.2430215,-18.271507,-0.4680182,-2.1655917,0.32932952,-34.68008,1.6203496
-7.454206,-0.68506366,-12.876093,6.8193026,-21.756508,-2.356637,-20.04613,2.439074
-6.881529,-2.5561323,-8.251371,-0.65814847,-19.832067,-0.39698422,-12.553788,-3.6688154
