10_0_N,10_0_P,20_10_N,20_10_P,30_20_N,30_20_P,50_30_N,50_30_P
-10.930812,-2.4513173,-1.4992564,0.9059759,-3.2907252,-0.73713785,-1.6999828,1.1384218
0.24725881,-3.7363677,-1.623851,-1.4644668,-2.8139918,-4.470864,-0.4982862,-1.1820905
0.07519184,-5.666581,-14.347366,-2.790617,-0.9832774,-0.40287527,-0.259776,5.893276
-18.098768,-1.9542037,-0.6848323,-1.6292732,-3.364131,-1.0326767,-6.5553746,-0.5251937
-0.6122897,-4.7369685,-2.4891863,-2.6233714,-2.7501602,-3.7798998,-0.7568532,2.9121244
2.3007965,0.6960825,-0.68344665,0.87925786,-1.0109789,-3.0928717,0.052691493,1.4418426
1.205568,-5.0579305,2.0640182,-3.7071686,-6.750863,-5.283421,-0.4165937,0.02608449
0.9083733,-0.69969267,-4.8649917,-5.107523,-3.5086203,-4.775625,-5.3322053,-0.46266332
-2.7264624,-2.118266,-1.3860621,1.8198065,2.623998,3.0170002,-0.2214723,6.8527184
0.65414554,-0.7473359,-1.0226688,-5.7172456,-2.6967976,-6.536084,-4.0165267,-1.8827518
0.7316097,-2.3901029,-1.7778512,-1.5384496,-4.3182693,2.9005542,-1.895333,3.9488804
0.52956927,-4.3538294,-0.9804275,1.8982563,-1.7149545,-1.6637725,-2.0156229,-1.9264513
0.7929247,-0.9725047,1.2140396,1.6430634,-2.8279202,-2.5346215,1.7702415,-1.0892136
1.1538302,-2.3057756,-4.0784817,-2.7247381,0.15644719,-4.929755,1.1303757,0.0073595284
-2.7062335,-3.5281923,-0.57494056,-5.1348147,-2.5299788,0.21293114,-2.5220711,4.624492
-0.42053515,-5.3814926,-1.1236626,3.0726082,3.8244686,-3.1300075,0.16087827,3.0766842
0.7168932,-5.0612054,-5.9824495,1.5841291,-4.8555403,-2.9120817,-0.80864656,1.8178718
-4.47832,-1.2620016,-0.043712355,1.5642421,-7.5984297,2.7868092,-0.022956265,0.78439593
-5.8185773,0.6340054,-19.528847,2.2749217,-1.040779,-5.987555,-0.10204644,-1.0564936
-0.46460268,-8.893314,-0.30385888,2.8288994,0.2526299,19.4554,-6.936984,-0.049710114
-15.608163,-0.43901697,-3.282045,6.2007885,-2.171713,-5.707861,-1.565148,5.0234776
-8.063871,-4.653355,-2.7022815,1.864914,-6.741036,-3.6466224,1.9028257,0.00044054718
-2.2148747,-5.874839,-6.222763,-1.1421407,-6.2603254,-3.3332994,1.8258973,-1.9879776
-0.53033644,-1.5808805,-2.2876377,2.90024,-7.558877,-3.5337894,-0.41774118,-2.7775543
-4.4955697,-3.0351067,-5.4892306,0.10911226,-2.373132,-0.04969987,0.16489783,-2.5400448
-2.1783965,1.7529855,0.90233195,1.1484143,2.6495225,-5.885519,-0.991098,3.0337138
0.7196167,-6.4837613,-5.031637,0.31924558,3.9651945,0.30667207,-0.4362954,-1.5538304
-6.516764,-4.940343,0.4920118,0.9461553,0.05282468,-7.146078,-1.1145263,1.1907887
-2.9948096,-3.8156316,1.6237246,-5.3113027,-5.080279,-5.7440796,-4.0068245,6.260136
-1.9079266,-1.9167824,-2.8741639,3.371983,-0.087829396,-6.2440476,-1.7028207,3.8004913
3.0111618,0.10474441,-2.3021288,0.41295236,-5.571298,7.697044,1.379261,-0.48112193
-12.700468,-7.7392116,-3.7856688,3.4309576,3.7675457,-0.37199256,-1.1692258,-2.1711805
-2.5144908,-4.1862617,-29.622187,3.4032645,-2.9041724,-4.333222,-0.7283338,2.6157062
-0.5376336,-3.201566,-4.864032,-0.5424715,-3.1496391,-1.3579576,-1.3506801,-1.8176259
1.0981705,-7.9127283,-1.5364006,-2.0438776,-0.011566925,-0.55552655,-5.766247,1.113495
1.2151768,-6.662401,-9.55847,1.6186839,-2.327742,-2.7475305,0.2921511,4.6380806
-5.452332,-2.6732192,-1.8332388,-1.866864,2.6580584,-4.7892585,-1.2251378,3.5558372
-10.724066,-5.397623,-4.746943,-2.106823,-6.934052,-0.54840267,-1.7018952,6.5364256
0.29845235,-7.611926,-2.1383555,2.0942538,-5.464653,3.9136384,0.08179834,0.46357515
-5.8348575,-3.3926864,-0.8681597,-4.8365474,0.27069405,-1.2844375,1.2756573,4.8877516
1.6095909,-9.419857,3.070262,1.6203794,-5.243857,-0.83706355,-1.0501006,-0.17213441
1.2396221,-0.5381796,-15.936552,-1.0492502,-3.3436642,-7.184964,-0.76252913,-0.17937784
-6.305735,-0.9343979,-1.941593,-0.32572317,0.06705367,-3.4072704,0.17509872,3.9138722
-1.5983504,-0.0047375895,-3.6309087,-0.7660057,-0.5602975,-3.012436,1.6309193,-1.6886652
-6.260008,-7.7853384,-3.395614,3.3538558,-5.204505,-1.8551083,-1.1261649,0.49752462
0.5005781,-1.3200932,-2.823624,-2.5546784,-5.723575,-1.5723044,-2.2543688,0.7828455
1.0811485,-1.0950705,-2.7202866,-5.045114,-0.40967986,-4.949739,0.30646375,3.4004812
1.8296573,-3.263728,-1.1497086,6.6231427,1.5228828,-4.812189,-1.9362425,0.3586737
-0.08285489,-2.744374,-1.9979138,-0.40624598,-4.468982,-1.600035,0.04663653,0.21825868
2.050367,-1.0899758,-4.7741566,0.8072054,-1.7394562,-4.163524,2.1667614,-1.3491365
4.7948675,-11.205125,-3.2277884,3.8201802,-1.6888051,0.9278777,0.14244358,-2.0782146
-1.642434,-4.9344945,0.86440396,-3.567136,2.0689223,3.5466285,-1.1563134,1.3419887
3.3694658,-2.2599254,-3.6752357,1.2288474,-2.287176,3.4669132,-1.0710009,-0.96536523
0.6825416,-4.6474533,-3.2307382,-1.6527683,-0.4675401,0.06780499,-0.14798287,1.6718048
-7.987191,-1.2134936,-0.14181778,-1.8773389,1.2890769,0.18023503,1.9027061,-0.54588574
-16.526836,-1.4870816,-0.95251507,0.11843889,-4.6670237,-1.5440017,-1.1061183,4.4425836
1.9944787,-0.98052484,-2.2399006,1.129242,-2.6948357,2.2922199,0.14553425,5.0855775
-4.5599966,-1.8801011,-4.242966,1.6318285,4.242386,-3.986585,-4.1016273,6.052008
-6.1728454,-7.6293344,-2.447447,-2.3895483,-4.487224,-1.3653103,-1.5853585,0.012581208
1.8607099,-2.1505883,-0.145886,-5.11589,-0.6098334,-1.0223495,1.6786385,0.0154772075
-4.8911986,-1.9549738,-3.5842106,-1.1688502,-4.792112,-2.5047498,-1.5633688,2.3987725
