10_0_N,10_0_P,20_10_N,20_10_P,30_20_N,30_20_P,50_30_N,50_30_P
-0.7076592,0.024902869,0.47516173,0.41409215,-0.2201387,0.8314303,-1.5981481,0.6084708
0.62196296,0.6611051,-0.6092016,0.5680403,0.87511796,-0.060295198,-0.3245057,-0.5361288
2.430135,1.7060909,0.3951469,-0.18337008,0.8649034,0.99021006,-0.5426551,0.36929125
0.1879621,-0.6354539,0.564586,-0.622179,0.08761083,-1.2055403,0.32960784,1.3516636
1.5299982,0.11480955,0.56971544,-0.46935692,-0.7062176,1.7793615,-1.1875274,-1.2554809
-0.39694303,0.41214436,0.8954582,0.10849755,-0.65701467,-3.237658,-0.70742995,0.3133349
0.88297224,-1.1262542,-0.6933803,1.8237859,-0.27429354,0.02482603,-2.3763046,0.727217
1.1077416,-0.34444124,1.2951438,0.97776204,-1.737501,1.3681039,-0.43932799,-0.16698445
2.632674,0.010704187,-0.12403794,-0.36075094,0.076501526,0.24565457,-0.96977067,0.16132224
1.2395982,0.5844746,0.39793703,-1.0220883,-0.14819972,1.9043694,0.11098374,0.22315252
-1.179635,-0.04366113,-1.7163274,-0.45524234,-0.5177829,-0.52649146,-1.1120743,-0.48717687
0.18890637,0.061506703,0.4414095,-0.54145294,-0.3117964,0.9092791,0.1376522,-1.8097609
0.92680967,0.6657761,0.56127334,0.3780313,-0.16719449,0.82590985,0.10784868,1.7707537
-0.17931914,-0.21202779,-0.62183744,0.8736964,0.1484627,1.8449706,-1.0943055,-0.5233359
-0.33533835,0.5430373,0.5488791,-0.2646886,-0.64012873,1.1552633,-0.41900134,-0.20626146
2.0156076,-0.4400016,0.3604854,-1.0761039,-0.07138913,0.69896567,0.28726065,-0.6565314
0.27803308,0.6049286,0.8075896,1.6889682,-0.13253127,1.8467908,-0.62539256,1.9806694
0.017936075,-0.08395668,0.073045455,-0.700844,-0.12512223,0.54671735,0.1674216,2.1217504
0.047833946,-0.15328437,0.72743815,-1.7574861,0.7970711,0.24733992,-0.56542355,1.4755906
0.44243956,-0.25596645,0.49543458,0.4164059,-0.66773975,0.71278995,-0.58685327,1.1966866
0.27986783,-0.53870255,-0.6911767,0.77366745,-0.39137152,0.69314295,-1.6422199,1.1105579
1.7568296,0.10422708,-1.121599,-0.9121162,-3.5512235,0.7949708,-0.62088466,1.1596875
-0.080758445,-0.897287,-0.2567929,-2.250467,-0.3222261,1.1510285,-0.5280863,-2.262261
0.92213035,0.4570137,-1.0202765,-0.14814338,0.056497615,0.15535776,0.0074449056,0.1503427
0.81338155,0.86275786,0.5433168,0.03146668,-0.020085877,1.4120117,-0.6588127,-0.47518647
-0.14089313,1.8692396,0.9273185,0.7017225,0.71987116,0.41207895,-0.47563043,1.2196873
0.96960104,1.0861906,-0.34956223,-1.0234389,-0.8696162,0.71727914,-0.8103302,2.5262957
0.78357077,0.057452135,-0.058505688,-2.4720638,-1.1204822,0.7644023,-0.41637513,0.7645679
-0.27631658,0.33126587,0.10599941,0.34852234,-0.21640258,0.15200073,-0.04110749,0.51359606
0.7406785,0.190512,-0.9290935,-0.16201122,0.56364596,-0.007081198,-2.1859405,-1.9245218
0.31088886,0.9081607,-0.01832369,-0.06315876,0.26524183,0.03386066,-0.6382299,0.1804331
0.10033846,0.1705972,0.3137635,0.3876559,-1.1797632,1.5862755,-0.14137125,1.190017
0.6109636,-0.09161076,-0.7013716,-0.16056578,-0.7541963,-0.41547868,-0.54409623,-0.98419607
1.3526059,0.27362514,0.6917342,-1.2956698,-0.68523526,0.5697368,-0.8304041,-1.3904318
1.1026722,-0.2822072,-0.078849405,-0.27726126,-0.02281966,0.4901241,-0.09184555,0.8746125
1.096629,0.1335319,-0.0020704009,1.5724982,-0.2890519,1.115976,-0.6370073,0.7680991
0.36485854,0.29766047,0.70873284,-1.6116701,-0.68889284,-0.56886935,-0.097654626,0.30312037
1.3826386,0.17529657,-1.0179901,-0.9630395,0.52171713,0.60106516,-0.5246678,0.7805164
-0.877967,-0.23773839,0.106109545,-1.9884404,-0.3749876,-2.8848994,-0.3434868,-0.2820629
0.93228686,-0.4219891,0.06430281,-1.9972838,0.12916058,0.74279326,-2.06855,-0.7949896
-0.78745204,0.06431519,-0.28159502,-1.7611591,0.5268961,-0.94963187,-0.36130333,0.39528352
1.3654734,-1.2053653,0.26637736,0.19748808,0.109071285,-0.8358034,-0.7876574,1.3142308
0.23013723,1.0564483,0.03370613,0.03183807,0.08432893,0.6085152,-1.4313549,0.099082135
-0.123933345,0.26598305,0.56905204,-1.0652157,0.7713076,0.10956306,-0.33194718,0.18168986
-0.59888375,0.22473872,-0.9562264,-1.1260164,0.74792105,-2.0238636,-0.5919964,0.8253395
0.18608251,0.40303406,0.49571377,-0.31885028,-0.0876262,0.12567547,-1.0071694,0.878615
-0.65183055,0.32501966,-0.21584763,-0.8095823,-0.27522928,1.9346868,-2.1428351,0.49712506
0.091572985,0.11941675,-0.80811036,-1.8364927,-0.3667965,0.13361557,-1.63791,0.96385574
0.90908873,-0.03147735,0.88510454,-0.28441674,0.6417133,0.09275909,-0.7039739,-0.5719088
-0.52191055,3.5921218,0.7103004,1.3149496,-0.021586811,0.018767651,-0.026808491,-0.28130132
0.00943201,0.5799923,-0.123281494,-2.369717,-0.056536887,0.56177276,0.054562964,-0.7954096
-0.19933863,-1.9542946,-0.068672426,-1.2678521,0.9958535,0.84629285,-1.246933,4.536157
1.4966019,1.6505479,-0.3065474,-2.1067085,-1.2492279,0.4516121,-0.2800685,1.8885301
-0.5202512,0.36254838,-0.3043754,0.67541176,-0.2800446,-1.1131313,-0.43461174,-0.83758605
-0.14840549,0.180603,0.2621879,-2.4782846,-0.6069323,0.2709092,-0.2599638,0.11412221
0.44671825,-0.24213275,0.57198906,-0.7289451,-1.0888636,0.59502554,0.05930653,-0.68511236
0.019327886,-1.1470448,0.313171,-1.1121699,-0.68461543,0.8136206,-1.9482875,-0.6943502
0.2060604,0.055655472,1.2860785,-0.6207728,-0.025956426,-0.41537622,-1.1771592,0.90309095
0.72605634,0.4543241,0.74204534,-0.46386117,-0.65087944,-0.6171759,0.3752574,1.320378
0.57365847,2.2752855,0.22219117,-1.7471743,-0.30929485,1.5908568,-1.4767962,1.6259571
1.3493817,0.3172866,0.19967972,-2.0817025,-1.8926265,0.925453,-0.19214346,0.854904
0.63074404,0.42238528,0.45549846,-1.075514,-0.08393619,-0.3832641,-0.3450509,0.10507221
0.61364037,-0.5331658,-0.22282638,-0.18302856,0.8390067,-2.5738082,-1.0596526,1.2383507
0.17002271,0.11247464,-0.47148025,-2.7610867,-0.2195308,1.4848096,-1.3720484,-0.91160136
-0.43294623,0.5039704,-0.32383633,-0.7917743,-0.19660187,0.073209375,-0.8013485,-0.2950061
-0.26032624,0.015093409,0.9997723,0.83015734,0.6197321,0.9961984,-0.53441447,1.2753158
1.030731,-0.10465429,-0.8919441,-3.6515162,-0.20297273,1.2568793,0.031531565,0.5176737
-0.92111754,0.61879075,0.18355876,0.1742825,-0.6433338,0.059210908,-0.99524045,-0.730376
-0.0048242477,-0.999704,-0.26598975,-0.7610213,0.37852225,0.5221031,-0.48250845,0.38284573
-0.14649005,0.3097752,0.56952673,-1.1613873,-0.22190942,1.1483152,-0.4434022,-0.3147624
-0.50408286,0.18428361,1.7340671,-1.0800936,0.72744757,0.87090373,-0.65380615,-0.40269768
-0.4978749,0.06022647,0.05532453,-1.2212651,0.054364886,0.6903613,-0.4742678,1.9558246
-0.1922553,-0.5404139,-1.4189461,-0.11360397,-0.47050267,0.6606466,0.11085055,-0.3237168
-0.085537866,0.74116683,0.32866016,1.1285871,-0.6084554,0.0885534,-2.3874583,0.06533417
0.29635763,-0.27680108,-0.10857097,-0.906559,-0.28266224,0.99783254,-0.5039962,0.26184553
-0.14006439,1.0787865,-0.21209016,1.2506306,0.89367557,-3.5372813,-1.1147277,1.538401
0.11339608,1.2774152,0.24660055,-1.4694656,1.1913557,-1.4910815,-1.3964868,0.6640924
1.6081465,0.38016403,0.50496954,-0.13806373,0.53217757,-1.2848969,-1.7869653,0.58434653
0.5728682,0.15469055,-0.93178546,-0.8027811,-0.11481718,-1.7007067,-0.7012077,-0.32312942
0.088104956,-0.021128336,0.061070427,-1.6129184,0.2388517,0.9010248,0.11245564,0.4194897
-1.0342605,-0.04455817,0.40669933,-0.3696225,-0.7731159,1.3790749,0.043081418,-0.6989503
0.86247015,0.09978351,-0.560026,-1.0869118,-0.45442098,1.0769944,-0.48171613,-0.5377852
-0.037441388,0.43570146,-0.4489927,0.7731415,-0.45054486,-0.1964311,0.4703439,-0.6189039
-0.29349408,0.29756615,0.37399125,0.11488549,-0.68486816,1.548677,-1.4078965,0.58174086
0.93556124,-0.10389144,-1.0996826,0.9949963,0.27319047,0.9426412,-0.43052387,-0.44105262
1.7973275,0.15801537,0.4198039,0.08320365,-0.47935632,1.2001103,-0.47544944,3.7671156
1.6113337,2.2408278,0.2072006,-0.70089006,0.198557,0.14826974,-2.0456586,8.167301
-0.072061904,0.5398899,0.36517775,1.38005,0.14322223,-1.4109616,-2.4141815,2.0864553
-1.1219174,0.15430762,0.5799453,-0.42373124,0.35497686,-0.2812262,-0.33981213,-1.1920387
1.4769634,-0.23148662,-0.37074265,-1.5138533,-0.41355428,0.24507229,0.2925643,-1.5063264
0.26728782,0.29252547,0.9309001,-1.8981316,-0.58268,1.944536,-0.100636005,-0.65651774
1.7119023,-0.13987544,-0.028147208,-1.3828964,-0.9243038,-0.25313532,-0.82251525,-0.5648771
1.8386757,0.42302817,0.4980787,0.6739561,0.63352734,-0.4339014,-0.12000642,-1.0020467
1.1235892,0.2850154,0.8772874,-2.1880655,-0.13146064,0.3350754,-1.5124497,-0.29732496
0.10270299,-0.28007916,-0.32724458,-2.3163254,0.017333312,0.4520902,-0.051820643,0.45750996
1.0817658,-0.4960636,-0.35239163,0.10221207,-0.15308502,0.45574948,-0.8871425,0.3159577
-0.4983545,0.23134191,-0.73911864,-0.66943365,-2.080718,1.4510975,0.13198999,-0.7307141
