10_0_N,10_0_P,20_10_N,20_10_P,30_20_N,30_20_P,50_30_N,50_30_P
0.5410514,0.061546832,0.9461536,-0.6483864,1.1013185,0.624853,-0.79475737,-3.36158
-0.15816434,0.3494298,0.43818223,-0.93971443,1.1407115,0.80385345,-1.9096012,0.6238968
-0.7002694,-0.8629598,0.5880554,-0.56171817,0.89767295,-0.66079175,-1.8361392,-0.10747302
-0.20134884,0.15482928,-0.09542286,-0.55899715,0.8083255,0.5863666,-2.6873753,0.86166245
0.33340073,0.14904155,1.1003195,-1.9142116,0.54334664,-0.45372263,-5.302697,1.3805212
0.1286099,0.40244496,-0.079606704,-0.63079953,0.79835856,-0.60710305,-0.43755215,1.6141273
0.3914471,-0.8991807,1.4484543,-1.2552111,1.1992342,0.011442274,-1.7619292,0.5886564
0.4914816,0.57639194,-0.71812433,-1.1977761,1.3461585,-0.24747823,-1.0159461,-0.004815283
0.2794783,-0.9245574,0.4525188,0.17641097,0.15902045,-1.0037594,-0.019640207,0.12191204
-0.6790873,0.045852765,0.094817534,-1.0788642,1.295738,-0.17687799,0.41808268,2.3472047
0.38157788,-0.2659969,0.57543826,-1.0972886,1.3286835,0.119179964,-1.5480486,4.4350877
-0.16390148,0.24719395,1.3174291,-0.55206025,0.51629394,-1.2047924,0.011355189,-2.5619628
0.38939846,-0.3488015,-0.66099834,-0.5105771,-1.2054583,0.10265944,-0.86180246,0.91957563
0.15330145,0.09350144,-0.38495627,-1.6603181,0.17965104,1.4035628,-8.7757015,-0.12455532
-0.34006828,-0.3088176,1.3361489,-1.216974,1.0827967,-0.23101406,-0.6391247,-0.0025442452
0.005934687,-0.0718023,1.2575402,-1.114721,-0.21137385,-0.07630516,-6.04039,0.96154034
-0.38926783,-0.06663874,-0.088219576,-0.7174277,1.2034742,-0.37736282,-0.85768044,0.010737057
1.2711934,0.47856656,0.3618873,-0.16663782,-0.27808774,-0.6052913,-0.21506898,5.8473587
0.8439675,-0.5510204,-0.8662899,-1.3974925,1.9999869,-0.9064924,0.5900566,-0.3771084
-0.9437554,0.05997226,-1.1413263,-0.49449456,1.0800288,0.06563812,-0.41033724,-0.8610546
-0.8059725,-0.07198432,0.21753298,-0.03401007,-0.27759594,0.07926946,0.24195944,-1.087086
-0.6146367,-0.51752955,1.6871984,0.010722542,-0.25357077,-0.032967612,-1.1593597,-0.3149161
-0.30861697,0.26083937,0.44479555,-0.26567045,-0.24237096,-0.44676608,0.45672446,-0.05277687
-0.3141174,-0.21901876,0.96930283,-0.43190527,1.0135198,-0.021077963,-2.333459,-0.39999294
0.27971673,-0.27860218,0.53932875,-0.5606441,0.4581998,-0.05757166,-1.7648764,-1.2232834
0.033795614,-0.29009354,0.44370103,-1.0495797,-0.7574816,-0.5323466,0.213037,-0.2777462
0.039572835,-0.12203018,1.0335237,0.03276527,0.66052026,0.45413926,-1.1178492,-0.38311896
0.85698634,-0.67354196,0.66477543,-0.5386321,-1.4250199,-0.5633881,-0.33454606,0.5737598
-0.33309978,-0.3510375,1.4416052,-1.2277759,1.0760621,0.09610588,0.8691142,0.0022642077
-0.3667295,-0.056174554,-0.5219024,-0.93725646,1.0581636,0.32655814,0.19705778,0.6851943
0.34627542,-0.11267506,1.6897306,-1.5192833,-1.9385083,-0.34559217,-1.6247619,1.7941335
0.81959873,0.03403654,0.38383442,-2.2701344,-0.022602802,0.7457712,-1.0296031,1.5725827
0.26898947,0.05156835,0.667499,-1.0465548,1.0508485,0.54579353,-2.5423362,1.1605448
-0.092253655,0.44326985,0.48247257,0.07655617,0.32289034,-0.4137848,-0.29449043,-0.38268864
0.093405075,0.18234427,0.8222728,-0.13941611,1.0297586,-0.5413915,-1.2161219,0.88952965
0.27301076,0.38613874,-1.4088767,-0.61491424,0.94298613,-0.50133926,0.437839,-1.8644264
-0.6304563,0.53547657,-0.50556374,-1.0137528,-0.13921632,-0.050423868,-1.8446633,-0.5505542
0.68127227,0.1875077,0.43248242,-0.6865749,0.5169684,-0.38056618,-0.3741031,0.8675159
-0.4337742,0.13144442,0.689791,-1.2378368,-3.9193587,-0.10690782,-3.1205869,0.97413516
0.19623816,0.20081928,0.81402445,-1.0526652,0.24047045,-0.44851288,0.28667328,0.24714696
0.43210337,0.35882995,-1.1098374,-0.76672196,1.2114569,-1.255054,-0.002243717,-0.5229739
0.4943362,0.8322576,0.640098,-1.1133379,-0.51805955,-0.54251164,-0.4199849,0.53626204
0.40852556,0.082143694,0.5004394,-1.290589,1.4271303,0.03024749,-2.3886366,0.79242826
0.37934613,-1.0169128,-0.29303047,-0.07277225,-0.06573203,0.11685087,-0.35291243,-0.5877207
0.3707213,0.31880185,0.8924786,0.020176377,-0.051407415,0.06511219,-0.98887134,0.6316798
-0.24151547,-0.55820775,1.4745746,-0.3427363,1.368804,-1.3280568,-2.7029653,-0.4661433
0.25304654,-0.73468244,0.94096094,-0.42775083,2.295237,0.27571422,-2.5187447,-0.39478832
1.7863095,0.39022356,0.3437566,-0.7379831,1.0662403,0.1380774,-0.91218877,-0.20057873
-0.1774291,0.027749669,-0.24375236,-0.9488242,1.3840456,0.9379164,-0.23877656,0.08723517
0.1756003,-0.4349127,0.67725676,-0.5400468,0.71134365,-0.64299226,-0.28642738,3.0592928
0.12281981,-0.8810269,0.6362321,-0.2705267,-1.1415073,-0.88603085,-0.23785108,1.8575348
0.6879691,-0.025490772,-0.542235,-1.3719527,0.7418131,1.233737,-0.56627387,-0.17176217
-0.80691296,-0.19557518,-0.77496344,-0.7786654,1.0661293,0.74897116,-2.4637856,1.4321642
2.0666428,-0.30784473,0.5137736,0.80863035,0.9629917,0.41102028,-0.16831635,-0.4900763
0.05809481,0.13794164,0.53628933,-1.5319175,-0.21171878,-0.28389168,-0.97170365,-0.3311617
1.8670876,0.44414583,-0.20070937,0.43512914,0.8979939,0.5982221,-0.64830446,-0.26493278
0.566898,-0.32511875,0.7701311,-1.0124081,1.0179594,-0.90851074,-0.37725523,-0.30816105
0.5032936,0.7143178,0.97524166,-1.0736117,1.009169,0.7602188,-0.9494816,-2.6379144
0.63580096,-1.2017303,0.31856513,-0.4448519,0.9344586,0.24386165,0.31680807,-0.4009116
0.62695754,-0.7330837,-0.11504087,-0.432923,0.11886577,0.525805,-1.8521696,-0.33855197
0.19348474,-0.31137666,1.1906855,-2.5084467,0.5018396,-1.1408533,-0.24702403,0.12732838
1.1438056,-0.281595,0.37850088,-0.91514796,1.2322019,0.26909235,-2.0843005,-1.2482921
0.42844877,-0.5565366,-0.25236267,-0.85471106,-0.4832222,-0.57013804,0.39596313,0.007625906
0.49265555,0.47364286,-0.061950665,-0.45845935,1.4395852,-0.21964692,-0.01609534,-1.7798653
0.40199032,0.10524894,0.39746064,0.2559101,0.9955547,-0.8596117,-2.424997,-0.54470414
-0.69886106,-0.6066898,0.5387644,-0.4082088,0.274466,0.81470835,-0.30797663,0.29072016
-0.17035985,0.050878502,-0.5627683,-0.20482029,0.42518097,0.29445285,-0.52189475,0.2501181
0.6040098,-0.5226299,1.0806545,-0.25742128,0.96288073,-0.45302933,-0.2792079,-0.7391255
0.49508622,0.33918205,-0.9929865,-0.19581553,0.8328015,-1.4434665,-1.1938043,0.0040639625
-0.7226434,0.79930115,0.875643,-1.1393763,-0.4225616,0.6415238,-1.7500958,-1.0736271
-0.080507755,-0.2948251,-0.261253,-0.6889919,-0.40499946,0.43938947,-0.7084716,-0.4110271
0.36558756,-0.5140042,0.7839469,-1.4671843,0.99308044,-0.66343504,0.083061926,-0.020360792
0.31573147,-0.9452059,0.96252555,-0.6011676,0.7562692,-0.17858383,-0.5321912,0.16402356
0.29245162,0.118039325,1.4453483,-1.0910766,0.6716432,0.73514175,0.0077386037,-0.25101626
0.7476389,0.5465987,0.6152267,-1.2259506,0.55491525,0.0032750755,-0.60244995,-1.1832994
0.62326884,-0.5955361,0.2948951,-1.6745335,0.8468205,-0.28753215,-0.10427308,-0.2147787
-0.36133322,-0.6256504,0.8280989,-0.12221769,0.154393,-0.47167063,0.1959991,0.37230334
0.09862536,-0.24147967,0.4709415,-0.5730648,0.44995233,-0.49132964,-6.588904,-0.4285602
0.357281,-0.7728068,0.67646444,-0.6645552,0.88698196,1.0849072,-0.91231173,-0.29718834
-0.05824529,-0.069923416,-0.6176309,0.15183425,1.2252351,0.2943453,-2.5942936,-0.9149345
0.22793888,0.19007562,-0.35081556,-1.0818968,1.1097827,-0.7175028,-1.2379068,-2.9957242
-0.11794178,0.23643531,-0.50284106,-0.94841784,0.7004871,0.16442484,-0.017109623,1.598756
-0.38403505,-0.27007377,0.658344,-0.7258237,0.07312059,0.9737271,-1.6280507,0.2221075
-0.18352312,0.29618686,-0.16833597,-0.93258286,1.2002673,-0.45968708,0.29816848,0.19609131
0.7458485,0.9056122,1.0378455,-1.3933636,1.0203073,-1.4108421,-2.5283787,-0.9769458
