,lr_history,train_total_loss_hist,train_trans_loss_hist,train_rot_loss_hist,train_epoch_loss_history,rmse_train_history,val_total_loss_hist,val_trans_loss_hist,val_rot_loss_hist,val_epoch_loss_history,rmse_val_history
311,6.573033707865169e-06,0.054599013,0.04741457,0.007184441,,,0.018389655,0.0060971933,0.0122924615,,
312,6.594101123595506e-06,0.043490943,0.0035791933,0.03991175,,,0.046527576,0.0017057586,0.044821817,,
313,6.6151685393258435e-06,0.093965404,0.00830769,0.085657716,,,0.03342925,0.0012407464,0.032188505,,
314,6.63623595505618e-06,0.086533956,0.04144737,0.045086585,,,0.054615296,0.001848351,0.052766945,,
315,6.657303370786517e-06,0.08091304,0.023028497,0.05788454,,,0.041511618,0.001523721,0.039987896,,
316,6.678370786516854e-06,0.097389914,0.023023382,0.07436653,,,0.0074374042,0.0007970234,0.0066403807,,
317,6.6994382022471905e-06,0.10092744,0.078501545,0.022425901,,,0.015961654,0.00086624175,0.015095414,,
318,6.720505617977528e-06,0.12824228,0.08632073,0.04192156,,,0.020596592,0.0023100625,0.01828653,,
319,6.741573033707865e-06,0.07513297,0.03933008,0.035802893,,,0.084237844,0.0095290495,0.0747088,,
320,6.762640449438203e-06,0.11353351,0.09517469,0.018358823,,,0.02278859,0.0011656032,0.021622987,,
321,6.783707865168539e-06,0.04208788,0.031322908,0.010764971,,,0.01836153,0.0038963628,0.014465167,,
322,6.804775280898877e-06,0.07958036,0.07643041,0.0031499495,,,0.01991707,0.0018949346,0.018022137,,
323,6.825842696629214e-06,0.018213063,0.0098512685,0.008361795,,,0.031152014,0.0008809531,0.03027106,,
324,6.84691011235955e-06,0.031158686,0.017399441,0.013759245,,,0.11623994,0.004595933,0.11164401,,
325,6.867977528089888e-06,0.079058915,0.05046126,0.028597653,,,0.03880379,0.0024508676,0.03635292,,
326,6.889044943820225e-06,0.11781424,0.09280252,0.025011728,,,0.022167373,0.0013746037,0.02079277,,
327,6.910112359550562e-06,0.047615662,0.024432486,0.023183178,,,0.034674853,0.0022527315,0.03242212,,
328,6.931179775280899e-06,0.030534236,0.0075147916,0.023019444,,,0.020269938,0.001207979,0.019061958,,
329,6.952247191011237e-06,0.11058732,0.06947783,0.041109495,,,0.09535564,0.002034254,0.09332138,,
330,6.973314606741574e-06,0.10551521,0.07248204,0.033033166,,,0.071405254,0.0027831104,0.06862214,,
331,6.99438202247191e-06,0.09361527,0.078750566,0.014864706,,,0.05844783,0.006900455,0.051547375,,
332,7.0154494382022475e-06,0.034610145,0.019626152,0.014983994,,,0.17131928,0.0027157057,0.16860357,,
333,7.0365168539325845e-06,0.07397356,0.07000815,0.0039654095,,,0.074448995,0.004189981,0.07025901,,
334,7.0575842696629214e-06,0.19065693,0.1659784,0.024678536,,,0.03736756,0.001445535,0.035922024,,
