,lr_history,train_loss_history,train_epoch_loss_history,rmse_train_history,val_loss_history,val_epoch_loss_history,rmse_val_history
386,7.74e-06,4.7712584,,,8.428349,,
387,7.76e-06,34.309734,,,11.560495,,
388,7.78e-06,10.828683,,,11.297689,,
389,7.8e-06,2.0858457,,,8.850089,,
390,7.820000000000001e-06,23.488548,,,0.99055284,,
391,7.84e-06,90.906586,,,5.01421,,
392,7.860000000000001e-06,26.889906,,,5.397856,,
393,7.879999999999999e-06,4.570156,,,6.886435,,
394,7.9e-06,1.7934467,,,7.1124883,,
395,7.92e-06,2.8420985,,,2.1087706,,
396,7.94e-06,6.6841784,,,0.6858071,,
397,7.96e-06,2.6870403,,,6.995668,,
398,7.98e-06,1.7954115,,,0.23175943,,
399,8.000000000000001e-06,16.523499,,,7.245186,,
400,8.02e-06,0.32297924,,,5.661197,,
401,8.040000000000001e-06,37.932606,,,4.0758934,,
402,8.06e-06,1.4226301,,,3.5018702,,
403,8.08e-06,63.310036,,,6.342047,,
404,8.1e-06,2.9892259,,,9.065414,,
405,8.12e-06,0.68394,,,0.44661474,,
406,8.14e-06,30.723392,,,0.34467813,,
407,8.160000000000001e-06,0.4008015,,,2.9673777,,
408,8.18e-06,0.89127946,,,13.064623,,
409,8.200000000000001e-06,3.0049837,,,1.8681984,,
410,8.22e-06,0.79168415,,,13.183097,,
411,8.24e-06,2.0095747,,,1.4618603,,
412,8.26e-06,2.0890803,,,8.800384,,
413,8.28e-06,0.7528592,,,0.25756177,,
414,8.3e-06,1.150418,,,7.616218,,
415,8.32e-06,2.8969069,,,7.7471704,,
416,8.34e-06,14.449473,,,0.40122202,,
417,8.36e-06,3.6963773,,,10.37032,,
418,8.380000000000001e-06,0.84801143,,,10.639584,,
419,8.400000000000001e-06,70.655525,,,8.597365,,
420,8.42e-06,13.656114,,,1.9783273,,
421,8.44e-06,2.142649,,,1.2421324,,
422,8.46e-06,1.9190772,,,6.439373,,
423,8.48e-06,12.110102,,,0.29746038,,
424,8.500000000000002e-06,34.75441,,,1.1910576,,
425,8.52e-06,49.38081,,,7.177205,,
426,8.540000000000001e-06,6.263772,,,9.49783,,
427,8.56e-06,3.5247362,,,6.1510344,,
428,8.580000000000001e-06,1.0762985,,,5.662659,,
429,8.599999999999999e-06,0.99066705,,,6.911987,,
430,8.62e-06,2.3490899,,,0.86078596,,
431,8.64e-06,1.0591555,,,6.0573134,,
432,8.66e-06,0.4798714,,,9.647577,,
433,8.68e-06,4.318632,,,5.7990074,,
434,8.7e-06,0.11945361,,,20.490353,,
435,8.720000000000001e-06,2.626373,,,13.560983,,
436,8.740000000000001e-06,0.60606325,,,5.321744,,
437,8.76e-06,2.8947906,,,1.3534319,,
438,8.78e-06,6.686402,,,1.5018988,,
439,8.8e-06,19.392094,,,14.994783,,
440,8.82e-06,11.519547,,,7.5512037,,
441,8.840000000000002e-06,9.218524,,,9.375791,,
442,8.86e-06,0.5153054,,,7.485971,,
443,8.880000000000001e-06,1.1230773,,,1.5295033,,
444,8.9e-06,30.186853,,,7.291194,,
445,8.920000000000001e-06,3.051808,,,3.2654579,,
446,8.939999999999999e-06,8.423424,,,2.270809,,
447,8.96e-06,3.522241,,,9.452468,,
448,8.98e-06,4.4770937,,,1.5227016,,
449,9e-06,3.9331484,,,7.531659,,
450,9.02e-06,1.5531154,,,2.7291148,,
451,9.04e-06,1.7412001,,,12.787312,,
452,9.06e-06,2.0172098,,,3.1725502,,
453,9.080000000000001e-06,2.779949,,,3.764491,,
454,9.100000000000001e-06,21.71408,,,0.31916285,,
455,9.12e-06,1.0844299,,,5.9743824,,
456,9.14e-06,32.346004,,,6.5802274,,
457,9.16e-06,11.313632,,,10.747595,,
458,9.180000000000002e-06,4.8154154,,,18.633045,,
459,9.2e-06,2.359646,,,4.7443247,,
460,9.220000000000002e-06,1.1036932,,,10.100278,,
461,9.24e-06,1.6413473,,,17.824627,,
462,9.260000000000001e-06,2.1218843,,,8.645697,,
463,9.28e-06,2.0338936,,,7.850263,,
464,9.3e-06,1.6604096,,,0.96095604,,
465,9.32e-06,15.724112,,,8.310865,,
466,9.34e-06,29.757751,,,6.450451,,
467,9.36e-06,2.4698954,,,0.41473177,,
468,9.38e-06,2.3404424,,,0.49546546,,
469,9.4e-06,0.6508743,,,9.790866,,
470,9.420000000000001e-06,22.07329,,,1.2045188,,
471,9.44e-06,5.627199,,,10.381354,,
472,9.460000000000001e-06,6.7545342,,,5.312446,,
473,9.48e-06,0.4132696,,,10.696604,,
474,9.5e-06,2.0730505,,,14.422899,,
475,9.52e-06,7.2704954,,,7.9999857,,
476,9.54e-06,3.1295652,,,3.3824909,,
477,9.560000000000002e-06,2.011305,,,0.27710533,,
478,9.58e-06,3.4925127,,,2.012301,,
479,9.600000000000001e-06,2.3247328,,,4.693646,,
480,9.62e-06,1.4560745,,,4.5927696,,
481,9.640000000000001e-06,2.5880208,,,5.6113,,
482,9.66e-06,1.9011333,,,7.6125073,,
483,9.68e-06,1.3835787,,,7.4753647,,
484,9.7e-06,3.7247314,,,1.4187604,,
485,9.72e-06,18.570696,,,1.1228645,,
486,9.74e-06,8.678919,,,1.4152485,,
487,9.760000000000001e-06,0.57605374,,,0.888094,,
488,9.78e-06,2.0178273,,,4.7584124,,
489,9.800000000000001e-06,6.7012672,,,6.5535,,
490,9.820000000000001e-06,3.1576269,,,4.668654,,
491,9.84e-06,34.64132,,,8.270115,,
492,9.86e-06,0.24235655,,,8.468734,,
493,9.88e-06,1.5151919,,,8.652518,,
494,9.900000000000002e-06,1.2179459,,,0.6335784,,
495,9.92e-06,1.6551412,,,6.060676,,
496,9.940000000000001e-06,17.497766,,,5.3979783,,
497,9.96e-06,3.0129883,,,4.866495,,
498,9.980000000000001e-06,8.470774,,,8.796459,,
499,1e-05,14.9428005,,,1.4169588,,
500,1.002e-05,3.1334438,,,0.6874908,,
