,loss_history,rmse_train_history,rmse_val_history,std_train_history,std_val_history
0,11.375103950500488,3.696987,3.472652,3.472652,2.8990366
1,38.15669631958008,3.761003,3.459246,3.459246,3.2425447
2,1.4924851655960083,1.9199132,1.8220605,1.8220605,1.7459264
3,1.473771333694458,1.6248859,1.6123788,1.6123788,1.566862
4,4.1639509201049805,2.1994407,2.16453,2.16453,1.7720981
5,0.01094487588852644,1.1411711,1.1498094,1.1498094,1.131333
6,0.27867916226387024,1.1426636,1.0645585,1.0645585,1.0645392
7,0.2789865732192993,0.95794255,0.96059144,0.96059144,0.94962025
8,2.4333736896514893,1.0190659,0.9103851,0.9103851,0.87059605
9,0.20906850695610046,0.9316275,0.99924177,0.99924177,0.9959781
