,loss_history,rmse_train_history,rmse_val_history,std_train_history,std_val_history
0,0.07912185043096542,1.9189808,1.849384,1.849384,1.8100816
1,0.005645575001835823,1.4172202,1.3587055,1.3587055,1.3571512
2,0.008851971477270126,1.2693003,1.4159313,1.4159313,1.4009157
3,0.12454012036323547,2.9349744,3.03131,3.03131,2.5477557
4,0.02874872088432312,0.8927864,0.9161998,0.9161998,0.90918124
5,0.10184045881032944,0.65757304,0.5950783,0.5950783,0.5610871
6,0.0029766224324703217,0.5687063,0.54858345,0.54858345,0.5463351
7,0.00360478856600821,0.43763003,0.45826662,0.45826662,0.45820028
8,0.01764475367963314,0.49471304,0.5400068,0.5400068,0.530786
9,0.06201014667749405,0.5171835,0.5499612,0.5499612,0.5319311
